清单序号,酒店ID,清单酒店名称,携程详情酒店名称,Trip酒店ID,Trip酒店名称,房型ID,房型名称,床型,可住人数,面积,楼层,窗户,吸烟政策,房型设施,房型图片数,房型首图URL,房型图片URLs,入住日期,离店日期,来源URL,房型数据性质,采集方法,采集时间
742,3066067,曼谷尊贵比左特尔酒店,曼谷文思酒店(Hotel Once Bangkok),3066067,Hotel Once Bangkok,551221330,Executive Twin Studio,2 Single bed,2,40m²,,,Non-smoking,Private bathroom | Toothbrushes | Shampoo | Soap | Shower cap | 40m² | Non-smoking | Free Wi-Fi,23,https://aw-d.tripcdn.com/images/0221x12000tpdm8j8D8F7.jpg,https://aw-d.tripcdn.com/images/0221x12000tpdm8j8D8F7.jpg | https://aw-d.tripcdn.com/images/1ik6c12000pskqiog0591.jpg | https://aw-d.tripcdn.com/images/0220112000sixqvgn337F.jpg | https://aw-d.tripcdn.com/images/0225x12000l0x9csdCCE5.jpg | https://aw-d.tripcdn.com/images/1ik1c12000shpsdchD621.jpg | https://aw-d.tripcdn.com/images/0221l12000l0jyih4FE8A.jpg | https://aw-d.tripcdn.com/images/1ik6i12000si3cidbE416.jpg | https://aw-d.tripcdn.com/images/0220x12000l0x9j89B5D8.jpg | https://aw-d.tripcdn.com/images/0223j12000k7uo9m1DFC4.jpg | https://aw-d.tripcdn.com/images/1ik6412000sku46dwC811.jpg | https://aw-d.tripcdn.com/images/1ik0y12000shqto8dA813.jpg | https://aw-d.tripcdn.com/images/0220q12000l0x9g28E260.jpg | https://aw-d.tripcdn.com/images/0227212000l4201kpA113.jpg | https://aw-d.tripcdn.com/images/0224o12000l42049xB952.jpg | https://aw-d.tripcdn.com/images/1ik0w12000t1cerpb0557.jpg | https://aw-d.tripcdn.com/images/1ik1312000t1cjc8f111D.jpg | https://aw-d.tripcdn.com/images/0223f12000l0x9ip61AEA.jpg | https://aw-d.tripcdn.com/images/0225r12000iry4uyv5B90.jpg | https://aw-d.tripcdn.com/images/0225d12000l41znxbE552.jpg | https://aw-d.tripcdn.com/images/0220w12000iry4zur974E.jpg | https://aw-d.tripcdn.com/images/0220z12000l41zgfzC358.jpg | https://aw-d.tripcdn.com/images/0221w12000l41ztxx4B32.jpg | https://aw-d.tripcdn.com/images/0220412000l41zwx8ADB1.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-3066067/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:27
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,2200353,Guest Room,1 King bed or 2 Double bed,2,38m²,Floor: 9-15,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 38m² | Floor: 9-15 | Has window | Non-smoking | Free Wi-Fi,6,https://aw-d.tripcdn.com/images/1mc5w12000cwxg6x33997.jpg,https://aw-d.tripcdn.com/images/1mc5w12000cwxg6x33997.jpg | https://aw-d.tripcdn.com/images/1mc0r12000cwxgd9k7CCE.jpg | https://aw-d.tripcdn.com/images/020631200092bdm6834EF.jpg | https://aw-d.tripcdn.com/images/0201z120008k8b3ytD186.jpg | https://aw-d.tripcdn.com/images/020441200092bedi3B1D6.jpg | https://aw-d.tripcdn.com/images/1mc4j12000c2o9r72B2F7.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,2200358,"Renaissance Suite, Club Lounge Access, 1 King, Corner Room",1 King bed,3,62m²,Floor: 16-22,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 62m² | Floor: 16-22 | Has window | Non-smoking | Free Wi-Fi,10,https://aw-d.tripcdn.com/images/1mc4q12000fq1axv7A60A.jpg,https://aw-d.tripcdn.com/images/1mc4q12000fq1axv7A60A.jpg | https://aw-d.tripcdn.com/images/1mc2m12000fq18qcaC64D.jpg | https://aw-d.tripcdn.com/images/1mc5212000fq19gvb380E.jpg | https://aw-d.tripcdn.com/images/1mc2p12000c2n265qAE88.jpg | https://aw-d.tripcdn.com/images/0220p12000k2ov6y835AD.jpg | https://aw-d.tripcdn.com/images/0224t12000i88hy8a73A3.jpg | https://aw-d.tripcdn.com/images/0222c12000k2ov4h5460D.jpg | https://aw-d.tripcdn.com/images/0227112000kzwr9sf858B.jpg | https://aw-d.tripcdn.com/images/0220412000k2ov8xe27F7.jpg | https://aw-d.tripcdn.com/images/0220c12000l1ckqjx497F.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,248440539,"Executive,Club Lounge Access,Guest Room, 2 Double",2 Double bed,3,38m²,Floor: 21-22,Fixed window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 38m² | Floor: 21-22 | Fixed window | Non-smoking | Free Wi-Fi,9,https://aw-d.tripcdn.com/images/1mc5612000d2o8f67DDC3.jpg,https://aw-d.tripcdn.com/images/1mc5612000d2o8f67DDC3.jpg | https://aw-d.tripcdn.com/images/1mc2112000d2o9ta2BA53.jpg | https://aw-d.tripcdn.com/images/1mc2b12000d2o7we28DC8.jpg | https://aw-d.tripcdn.com/images/1mc3912000cq0ehc7F0AA.jpg | https://aw-d.tripcdn.com/images/1mc0z12000c2o960b4D98.jpg | https://aw-d.tripcdn.com/images/1mc3b12000c2o9uyy0859.jpg | https://aw-d.tripcdn.com/images/0224t12000i88hy8a73A3.jpg | https://aw-d.tripcdn.com/images/0226q12000i88ja7l4B33.jpg | https://aw-d.tripcdn.com/images/1ik2t12000hdg5wjj4B89.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,248440617,"Guest Room, 1 King",1 King bed,2,38m²,Floor: 9-15,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 38m² | Floor: 9-15 | Has window | Non-smoking | Free Wi-Fi,8,https://aw-d.tripcdn.com/images/1mc5w12000cwxg6x33997.jpg,https://aw-d.tripcdn.com/images/1mc5w12000cwxg6x33997.jpg | https://aw-d.tripcdn.com/images/0221p12000i88irujE984.jpg | https://aw-d.tripcdn.com/images/1mc5912000c3bjeps2DDA.jpg | https://aw-d.tripcdn.com/images/1mc0r12000cwxgd9k7CCE.jpg | https://aw-d.tripcdn.com/images/0221l120009c4l3ngDBF1.jpg | https://aw-d.tripcdn.com/images/0222k120009cr1ye6BE79.jpg | https://aw-d.tripcdn.com/images/0225012000kzueyfd4A48.jpg | https://aw-d.tripcdn.com/images/0226s12000pmixaxr0EBB.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,248440710,"Guest Room, 2 Double",2 Double bed,2,38m²,Floor: 9-15,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 38m² | Floor: 9-15 | Has window | Non-smoking | Free Wi-Fi,7,https://aw-d.tripcdn.com/images/0225e12000i88h9ty0DB9.jpg,https://aw-d.tripcdn.com/images/0225e12000i88h9ty0DB9.jpg | https://aw-d.tripcdn.com/images/1mc3q12000d2o8quh59B8.jpg | https://aw-d.tripcdn.com/images/1mc2b12000d2o7we28DC8.jpg | https://aw-d.tripcdn.com/images/1mc0312000fq26c4t40FF.jpg | https://aw-d.tripcdn.com/images/1mc6h12000fq251v52ACB.jpg | https://aw-d.tripcdn.com/images/0221m12000k6kppll90BA.jpg | https://aw-d.tripcdn.com/images/0225112000kzcenpuC0F7.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,248440789,"R Discovery, Guest Room, 1 King, High Floor",1 King bed,3,38m²,Floor: 16-20,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 38m² | Floor: 16-20 | Has window | Non-smoking | Free Wi-Fi,7,https://aw-d.tripcdn.com/images/1mc4812000cwxeb4g1037.jpg,https://aw-d.tripcdn.com/images/1mc4812000cwxeb4g1037.jpg | https://aw-d.tripcdn.com/images/1mc2112000d2o9ta2BA53.jpg | https://aw-d.tripcdn.com/images/1mc0r12000cwxgd9k7CCE.jpg | https://aw-d.tripcdn.com/images/0221l120009c4l3ngDBF1.jpg | https://aw-d.tripcdn.com/images/1mc3o12000c3bjyze0464.jpg | https://aw-d.tripcdn.com/images/0221212000kzuf3rrAD2F.jpg | https://aw-d.tripcdn.com/images/0225y12000i88is25D3E1.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,248440868,"R Discovery, Guest Room, 2 Double, High Floor",2 Double bed,2,38m²,Floor: 16-20,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 38m² | Floor: 16-20 | Has window | Non-smoking | Free Wi-Fi,8,https://aw-d.tripcdn.com/images/1mc3q12000d2o7qy86A18.jpg,https://aw-d.tripcdn.com/images/1mc3q12000d2o7qy86A18.jpg | https://aw-d.tripcdn.com/images/1mc2112000d2o9ta2BA53.jpg | https://aw-d.tripcdn.com/images/1mc2b12000d2o7we28DC8.jpg | https://aw-d.tripcdn.com/images/1mc3o12000c3bjyze0464.jpg | https://aw-d.tripcdn.com/images/0582s12000sm9yny50FD1.jpg | https://aw-d.tripcdn.com/images/1ik1r12000o3o84m9F24E.jpg | https://aw-d.tripcdn.com/images/1ik2t12000hdg5wjj4B89.jpg | https://aw-d.tripcdn.com/images/0221m12000k6kppll90BA.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,375879277,"Club Lounge Access, Studio Suite,1 King",1 King bed,3,46-53m²,Floor: 16-22,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 46-53m² | Floor: 16-22 | Has window | Non-smoking | Free Wi-Fi,13,https://aw-d.tripcdn.com/images/1mc6a12000c3bl6f3807D.jpg,https://aw-d.tripcdn.com/images/1mc6a12000c3bl6f3807D.jpg | https://aw-d.tripcdn.com/images/1mc0p12000cwxgooz46A6.jpg | https://aw-d.tripcdn.com/images/1mc6b12000d2oe0oj32AC.jpg | https://aw-d.tripcdn.com/images/1mc6w12000c3bkwn794A3.jpg | https://aw-d.tripcdn.com/images/0221y120009c94n3e3DE5.jpg | https://aw-d.tripcdn.com/images/0226o120009c94opk0204.jpg | https://aw-d.tripcdn.com/images/1mc5p12000c2o80hrBB33.jpg | https://aw-d.tripcdn.com/images/0224t12000i88hy8a73A3.jpg | https://aw-d.tripcdn.com/images/0221l12000l4qejak1FE5.jpg | https://aw-d.tripcdn.com/images/0222y12000i88h9xd7B33.jpg | https://aw-d.tripcdn.com/images/1ik0312000hdaabs3413A.jpg | https://aw-d.tripcdn.com/images/0226d12000k2ov4moB529.jpg | https://aw-d.tripcdn.com/images/1ik0912000hd46v070712.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,375879285,"Executive, Club Lounge Access, Guest Room, 1 King",1 King bed,3,38m²,Floor: 21-22,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 38m² | Floor: 21-22 | Has window | Non-smoking | Free Wi-Fi,9,https://aw-d.tripcdn.com/images/1mc5j12000d2o9eph9E36.jpg,https://aw-d.tripcdn.com/images/1mc5j12000d2o9eph9E36.jpg | https://aw-d.tripcdn.com/images/1mc0r12000cwxgd9k7CCE.jpg | https://aw-d.tripcdn.com/images/0221l120009c4l3ngDBF1.jpg | https://aw-d.tripcdn.com/images/1mc3912000livzfgp2EF1.jpg | https://aw-d.tripcdn.com/images/1mc6p12000liw0qbr553C.jpg | https://aw-d.tripcdn.com/images/0225y12000i88is25D3E1.jpg | https://aw-d.tripcdn.com/images/0224t12000i88hy8a73A3.jpg | https://aw-d.tripcdn.com/images/0221p12000i88irujE984.jpg | https://aw-d.tripcdn.com/images/0223d12000i88ii0qC3D8.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,5963436,"1 Bedroom Studio Suite,1 King, Corner Room",1 King bed,3,53m²,Floor: 9-15,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 53m² | Floor: 9-15 | Has window | Non-smoking | Free Wi-Fi,4,https://aw-d.tripcdn.com/images/1mc1g12000cwxgq9gA4E0.jpg,https://aw-d.tripcdn.com/images/1mc1g12000cwxgq9gA4E0.jpg | https://aw-d.tripcdn.com/images/1mc0h12000c2nykvf7CA0.jpg | https://aw-d.tripcdn.com/images/0226o120009c94opk0204.jpg | https://aw-d.tripcdn.com/images/1mc6512000d2o2d6k68B9.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,7115187,"Executive Suite, Club Lounge Access, 1 Bedroom Larger Suite",1 King bed,2,72m²,Floor: 21-22,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 72m² | Floor: 21-22 | Has window | Non-smoking | Free Wi-Fi,8,https://aw-d.tripcdn.com/images/0581i12000sno0ecvC6F8.jpg,https://aw-d.tripcdn.com/images/0581i12000sno0ecvC6F8.jpg | https://aw-d.tripcdn.com/images/1mc2m12000fq18qcaC64D.jpg | https://aw-d.tripcdn.com/images/1mc6g12000c2o8590CE68.jpg | https://aw-d.tripcdn.com/images/0225z12000kzwrbo9796B.jpg | https://aw-d.tripcdn.com/images/0223z12000i88hv4y80EF.jpg | https://aw-d.tripcdn.com/images/1mc5p12000c2o80hrBB33.jpg | https://aw-d.tripcdn.com/images/0220f12000kzwrabw16C4.jpg | https://aw-d.tripcdn.com/images/0224t12000i88hy8a73A3.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,7115226,"Club Lounge Access, 3 Bedroom Connecting Suite",2 Double bed and 2 King bed,6,230m²,Floor: 19,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 230m² | Floor: 19 | Has window | Non-smoking | Free Wi-Fi,21,https://aw-d.tripcdn.com/images/0224d120009cr20dj83FD.jpg,https://aw-d.tripcdn.com/images/0224d120009cr20dj83FD.jpg | https://aw-d.tripcdn.com/images/1mc4q12000fq1axv7A60A.jpg | https://aw-d.tripcdn.com/images/1mc2m12000fq18qcaC64D.jpg | https://aw-d.tripcdn.com/images/1mc3s12000c2ggpu9929D.jpg | https://aw-d.tripcdn.com/images/1mc4l12000fq18s2m9ED5.jpg | https://aw-d.tripcdn.com/images/1mc5212000fq19gvb380E.jpg | https://aw-d.tripcdn.com/images/1mc6g12000c2ggxapA68C.jpg | https://aw-d.tripcdn.com/images/0223p120009cr22ez8299.jpg | https://aw-d.tripcdn.com/images/0226i120009cr1ytkE335.jpg | https://aw-d.tripcdn.com/images/0226x120009cr221bE360.jpg | https://aw-d.tripcdn.com/images/0220h120009cr23exDA77.jpg | https://aw-d.tripcdn.com/images/1mc6n12000c2ggrawC629.jpg | https://aw-d.tripcdn.com/images/0220c12000k6kppenBE70.jpg | https://aw-d.tripcdn.com/images/0226t12000k6kprx2EF82.jpg | https://aw-d.tripcdn.com/images/0223c12000i88klab70B7.jpg | https://aw-d.tripcdn.com/images/0227412000i88kokqF899.jpg | https://aw-d.tripcdn.com/images/0226x12000i88kkop93BA.jpg | https://aw-d.tripcdn.com/images/0225w12000i88jylg67BF.jpg | https://aw-d.tripcdn.com/images/0224t12000i88hy8a73A3.jpg | https://aw-d.tripcdn.com/images/1ik2512000hd10mnl7243.jpg | https://aw-d.tripcdn.com/images/1ik4x12000hd3v82s2ECD.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
743,928337,曼谷尊贵比左特尔酒店,曼谷拉差阿帕森万丽酒店万豪集团(Renaissance Bangkok Ratchaprasong Hotel by Marriott),928337,Renaissance Bangkok Ratchaprasong Hotel by Marriott,7115241,Club Executive Room,1 King bed or 2 Double bed,2,38m²,Floor: 3,Has window,Non-smoking,Private bathroom | Bathtub | Refrigerator | Minibar | Daily housekeeping | 38m² | Floor: 3 | Has window | Non-smoking | Free Wi-Fi,4,https://aw-d.tripcdn.com/images/1mc5j12000d2o9eph9E36.jpg,https://aw-d.tripcdn.com/images/1mc5j12000d2o9eph9E36.jpg | https://aw-d.tripcdn.com/images/1mc0r12000cwxgd9k7CCE.jpg | https://aw-d.tripcdn.com/images/1mc0z12000c2o960b4D98.jpg | https://aw-d.tripcdn.com/images/0206o1200092bf51f009E.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-928337/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:31
744,11627081,曼谷尊贵比左特尔酒店,曼谷素坤逸11巷索里泰莱酒店 -泰国金士顿酒店集团(Solitaire Bangkok Sukhumvit 11 by Kingston Hotels),11627081,Solitaire Bangkok Sukhumvit 11 by Kingston Hotels,390462448,Deluxe Club Sky Room,1 Queen bed or 2 Single bed,2,30-36m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | TV | 30-36m² | Has window | Non-smoking | Free Wi-Fi,6,https://aw-d.tripcdn.com/images/02201120009sy3g3gFA20.jpg,https://aw-d.tripcdn.com/images/02201120009sy3g3gFA20.jpg | https://aw-d.tripcdn.com/images/0585112000spefz6wB227.jpg | https://aw-d.tripcdn.com/images/220d0u000000jax7y8314.jpg | https://aw-d.tripcdn.com/images/1mc1x12000q2r5ngr7597.jpg | https://aw-d.tripcdn.com/images/1mc0z12000q2r59912420.jpg | https://aw-d.tripcdn.com/images/0223612000a75j5wwB762.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-11627081/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:35
744,11627081,曼谷尊贵比左特尔酒店,曼谷素坤逸11巷索里泰莱酒店 -泰国金士顿酒店集团(Solitaire Bangkok Sukhumvit 11 by Kingston Hotels),11627081,Solitaire Bangkok Sukhumvit 11 by Kingston Hotels,437697328,Jacuzzi Suite With Balcony,1 Queen bed,2,54m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | TV | Toothbrushes | 54m² | Has window | Non-smoking | Free Wi-Fi,8,https://aw-d.tripcdn.com/images/1mc3012000j16hjz90C5A.jpg,https://aw-d.tripcdn.com/images/1mc3012000j16hjz90C5A.jpg | https://aw-d.tripcdn.com/images/0581912000d4i7eax086E.jpg | https://aw-d.tripcdn.com/images/0583d12000d4i4idk9C43.jpg | https://aw-d.tripcdn.com/images/0583e12000d4i8z5oECD4.jpg | https://aw-d.tripcdn.com/images/0583o12000d4ia4xn8562.jpg | https://aw-d.tripcdn.com/images/0586t12000d4i52bj22A6.jpg | https://aw-d.tripcdn.com/images/1mc1x12000q2r5ngr7597.jpg | https://aw-d.tripcdn.com/images/1mc0z12000q2r59912420.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-11627081/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:35
744,11627081,曼谷尊贵比左特尔酒店,曼谷素坤逸11巷索里泰莱酒店 -泰国金士顿酒店集团(Solitaire Bangkok Sukhumvit 11 by Kingston Hotels),11627081,Solitaire Bangkok Sukhumvit 11 by Kingston Hotels,437697333,Club Sky One Bedroom,1 Queen bed,2,70m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | TV | Toothbrushes | 70m² | Has window | Non-smoking | Free Wi-Fi,10,https://aw-d.tripcdn.com/images/0580k12000sp9stqbDFDB.jpg,https://aw-d.tripcdn.com/images/0580k12000sp9stqbDFDB.jpg | https://aw-d.tripcdn.com/images/0586a12000d4i5h7l4CB3.jpg | https://aw-d.tripcdn.com/images/0583b12000sp9ojy5C6DD.jpg | https://aw-d.tripcdn.com/images/0584i12000d4i5bta5E4D.jpg | https://aw-d.tripcdn.com/images/0583412000d4i507hEE94.jpg | https://aw-d.tripcdn.com/images/0580p12000d4i9tl2FC90.jpg | https://aw-d.tripcdn.com/images/220d0u000000jax7y8314.jpg | https://aw-d.tripcdn.com/images/1mc2e12000g32qf554218.jpg | https://aw-d.tripcdn.com/images/1mc1x12000q2r5ngr7597.jpg | https://aw-d.tripcdn.com/images/1mc0z12000q2r59912420.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-11627081/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-06 19:21:35
