审核行ID,证据序号,问题ID,图谱实体ID,目标实体类型,POI名称,行政区,小红书帖子ID,标题,作者,发布日期,URL,机器分流状态,分店或位置上下文命中,游客语境线索,攻略清单风险,商家营销风险,经营状态风险,疑似协同营销,近重复组ID,可用字段范围,待审核原文上下文,直接指向实体,分店确认,游客亲历,独立用户,可用体验断言,风险复核结论,目标字段,断言值,连续引文,审核决定,审核说明,审核人,审核时间
xhs-review-068c8958b85603f24869af99,1,GYTRAVEL-HV-20260916-0150,food_3bae7b2d-8ce3-4022-a231-d09cf7479c1f,FoodAndBeverage,乡贤小院(花溪公园店),花溪区,6aab7964000000002600a02b,花溪乡贤小院二进攻,🐾萤火虫之森 🐬,2026-09-17,https://www.xiaohongshu.com/explore/6aab7964000000002600a02b?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"花溪乡贤小院二进攻
上一次来吃就觉得蛮好吃的,性价比,环境都高,美团套餐也蛮多选择,下次我决定试试别的菜[偷笑R][偷笑R][偷笑R]
#斜杠小厨[话题]#
#不止是颗菜[话题]#
#汇聚一堂美食[话题]#",,,,,,,,,,,,,
xhs-review-d7530e10ee020684f1cb1a66,1,GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,678758250000000016023224,年胃慢慢享|贵州味的!!专属硬货来啦,HX花溪十字街,2025-01-15,https://www.xiaohongshu.com/explore/678758250000000016023224?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,是,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"年胃慢慢享|贵州味的!!专属硬货来啦
#花溪十字街[话题]#

[暗中观察R]好吃下饭的贵州辣子鸡——专属【硬货】上线!
[黄金薯R]黔布衣班家院子辣子鸡
真空包装送礼/年夜饭预定
让年味浓起来~

!!天然养成鸡【山里溜达的鸡】
!!糍粑辣椒香【糍粑辣椒是灵魂】
!!布依炒鸡法【13年专注炒鸡】

年货卖场——甄选年味食谱
道道有新意 桌桌好彩头
黑毛猪腊肉、黑毛猪五花腊肉
黑毛猪腊排骨、黑毛猪腊猪脚
黑毛猪肉麻辣香肠、甜香肠
手工血豆腐、盐菜肉、小米渣
带点腊味 才",,,,,,,,,,,,,
xhs-review-c1ad55a11e6937f39f3be3c3,1,GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,683a87bf000000002102f012,黔布衣班家院子辣子鸡(花溪孟关店)坐落在贵阳市花溪区孟关苗族布依族乡孟关大道蓝光,小红薯DAEB5208,2025-05-31,https://www.xiaohongshu.com/explore/683a87bf000000002102f012?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"黔布衣班家院子辣子鸡(花溪孟关店)坐落在贵阳市花溪区孟关苗族布依族乡孟关大道蓝光
黔布衣班家院子辣子鸡(花溪孟关店)坐落在贵阳市花溪区孟关苗族布依族乡孟关大道蓝光雍锦府旁,环境优美,干净整洁,特色辣子鸡香糯可口,味道鲜美,已经是第三次带家人来了!#最美人间烟火气[话题]# #山里的民宿餐饮[话题]#",,,,,,,,,,,,,
xhs-review-795b684539ce7f38f91c921c,1,GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6860818b0000000012022734,贵阳!逛完花溪公园直奔的!好吃s了!!,夜猫子二,2025-06-29,https://www.xiaohongshu.com/explore/6860818b0000000012022734?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,是,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"是他们自己养殖!鸡肉真的是嫩又糯的那种口感!!辣椒很香!!鸡肉很入味!必点!每次吃了都要打包走!带回家拌粉拌面!
稻香排骨、布衣茶香肉、布衣五彩糯米饭、布衣糟辣鱼、卤味拼盘、豆腐丸子!!!这些都是特色菜!好吃的!!
-
我们是中午些去吃的,吃完又去花溪公园河边的咖啡馆坐了一下午,走过去几十米!!一分钟!满足的一天!

黔布衣班家院子辣子鸡(花溪十字街)

#本地人才知道的美食[话题]# #辣子鸡[话题]# #本地人推荐[话题]# #黔布衣[话题]# #洋芋国[话题]# #花溪公园[话题]# #花溪美食[话题]# #夏天吃什么[话题]# #来贵阳必吃的辣子鸡[话题]# #贵阳美食[话题]# #贵阳旅游[话题]# #贵阳吃喝玩乐[话题]# #贵阳本地人吃什",,,,,,,,,,,,,
xhs-review-b764de86f432718890669072,1,GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6873021400000000120213d4,黔布衣班家院子性价比,🔜🔜,2025-07-13,https://www.xiaohongshu.com/explore/6873021400000000120213d4?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"黔布衣班家院子性价比
#小红书春日特派员[话题]# 班家院子有好几个店,主打辣子鸡。我们看推荐有个船房间,就大老远去了孟关店。 有2个船屋,氛围感有,但菜品真的一般,点了几个漂亮菜,都很预制的感觉。说实话不值这个价吧。
#休闲度假好去处[话题]# #古香古色小院子[话题]# #乡村小院儿[话题]# #班家院子辣子鸡[话题]# #美食[话题",,,,,,,,,,,,,
xhs-review-297d4bc740637821d2d40b78,1,GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,68ea0d1d0000000005013a4e,花溪环境优美的美食店,不晚✨,2025-10-11,https://www.xiaohongshu.com/explore/68ea0d1d0000000005013a4e?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,是,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"花溪环境优美的美食店
[私信R]店名:黔布衣班家院子,在花溪十字街,周围其他可以选择的美食也挺多
[私信R]价格:是想去吃清蒸鱼和玉米粑粑,后面这两个都没有吃上,看到菜系比较像吃席,点了美团,55-65元/人
[私信R]推荐:菜都是家常菜,上菜也比较快,五彩糯米饭看着很有特色,为了玉米粑粑去的[笑哭R]没有吃上,吃着总觉得少了什么,但环境不错,2-10人用餐均可
#小众",,,,,,,,,,,,,
xhs-review-567c997f5076282dbe8649b4,1,GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,692831b9000000001e026b59,打卡花溪100家辣子鸡,elikuu,2025-11-27,https://www.xiaohongshu.com/explore/692831b9000000001e026b59?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,是,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"打卡花溪100家辣子鸡
第一家———黔布衣班家院子
辣子鸡很软糯 推荐指数
P2小炒黄牛肉份量很足味道中规中矩(心中另有top1)
辣子鸡可以打卡,店里环境很好,氛围很适合约暧昧期的心动嘉宾[萌萌哒R][萌萌哒R](不要再回答“随便去哪”、“我都可以”)

人均60
欢迎评论区推荐美食!",,,,,,,,,,,,,
xhs-review-0982f0ff7d20720a390858b3,1,GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,69df0e6b0000000021038fe6,贵阳的!!!一周吃三次!!好吃s了!!!!,酸奶秋刀鱼,2026-04-15,https://www.xiaohongshu.com/explore/69df0e6b0000000021038fe6?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,是,是,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"子鸡
每桌现点现炒,鸡肉嫩又入味,软糯肉香超浓郁
唯一缺点就是太费饭!
凤梨咕噜肉
凤梨清甜解腻,外酥里嫩,甜咸口太上头!
乡野大丰收
粉蒸肉、粉蒸排骨、贝贝南瓜、红薯、山药
四季豆一应俱全口感软糯鲜香
老少皆宜,老人小孩都超爱吃!
还有五彩糯米饭、洋芋粑、茶香肉...
真的盲点不踩雷
来花溪玩的姐妹,这家直接锁s!
黔布衣班家院子辣子鸡(花溪十字街店)
#贵阳美食[话题]# #黔菜推荐[话题]# #花溪必吃[话题]# #贵州特色菜[话题]# #班家院子[话题]# #贵阳吃喝玩乐[话题]# #辣子鸡[话题]# #班家院子[话题]# #踏春[话题]# #黔布衣[话题]# #来贵阳必吃的辣子鸡[话题]# #贵阳美食[话题]# #贵阳美食攻略[话题]# #花",,,,,,,,,,,,,
xhs-review-8bbf16a56d13c1807eb66791,1,GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,69ffe32d000000003502d540,"在花园里,小船上吃贵州菜,太有意境了!味道",Let李柒昱,2026-05-10,https://www.xiaohongshu.com/explore/69ffe32d000000003502d540?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"在花园里,小船上吃贵州菜,太有意境了!味道
#贵州美食[话题]# #辣子鸡[话题]# #家常菜[话题]# #黔布衣班家院子辣子鸡[话题]#",,,,,,,,,,,,,
xhs-review-c52b9aecfc8429e110997c4d,1,GYTRAVEL-HV-20260916-0151,food_8649f725-8886-4fb1-a74a-d851b3bdade8,FoodAndBeverage,黔布衣班家院子(花溪旗舰店),花溪区,6a7e8ff5000000002800735a,贵州8日慢游记——第二天:翻车才是人间,🐻熊熊🐻,2026-08-14,https://www.xiaohongshu.com/explore/6a7e8ff5000000002800735a?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,是,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"竹影,补觉两钟头,血条回满。 下午就近去花溪公园,免费园子,树多水清。本想优雅散步,结果看见租电瓶车的摊子,直接刷一辆,化身""花溪最资深赛车手""。踩油门,出发。沿步道一圈吹着风,路边大爷遛鸟,小朋友追泡泡,俩个半百人滴着熊猫卡通电瓶车毫无违和感。这大概就是贵阳的魔力:山水不赶人,允许你突然幼稚[黄金薯R][偷笑R]。
晚餐在公园东门口的黔布衣班家院子,冲着招牌辣子鸡去的。端上来红彤彤一盘,结果——油大、味平,辣是辣,香没跟上,花溪辣子鸡该有的""糍粑辣椒糯香""差了半条街。
⭕Day2结论:天河潭的溶洞是真神仙,花溪的电瓶车是真快乐,两顿饭是真普通——但旅行嘛,又不是顿顿米其林,翻车才是人间。

#贵阳天河潭[话题]# #花溪公园[话题]# #肉饼鸡火锅[话题]# #",,,,,,,,,,,,,
xhs-review-952c7c41cbb66c3d1058b135,1,GYTRAVEL-HV-20260916-0152,food_de97b496-e294-4a79-ac85-2a692d961e44,FoodAndBeverage,贵州龙(正德家邦店),乌当区,682bf107000000000c039f89,"#美食城持续招商中
侯姨妈干锅/小碗菜已入驻
爽麻香辣,一锅汇聚",重生之在贵阳招商,2025-05-20,https://www.xiaohongshu.com/explore/682bf107000000000c039f89?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"#美食城持续招商中
侯姨妈干锅/小碗菜已入驻
爽麻香辣,一锅汇聚
#美食城持续招商中
侯姨妈干锅/小碗菜已入驻
爽麻香辣,一锅汇聚
新天卫城#贵州龙美食城",,,,,,,,,,,,,
xhs-review-9491dec2aeedb15718409ab1,1,GYTRAVEL-HV-20260916-0152,food_de97b496-e294-4a79-ac85-2a692d961e44,FoodAndBeverage,贵州龙(正德家邦店),乌当区,683fff8b000000000f03b600,"#美食城持续招商中
吴记喜利来老面馆已入驻
Q弹劲道,面香浓郁
新天",重生之在贵阳招商,2025-06-04,https://www.xiaohongshu.com/explore/683fff8b000000000f03b600?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"#美食城持续招商中
吴记喜利来老面馆已入驻
Q弹劲道,面香浓郁
新天
#美食城持续招商中
吴记喜利来老面馆已入驻
Q弹劲道,面香浓郁
新天卫城#贵州龙美食城
#美食城[话题]# #本地人才知道的灵魂调味[话题]# #舌间上的美食[话题]# #餐饮[话题]#",,,,,,,,,,,,,
xhs-review-920a5c868c04b862328f4d30,1,GYTRAVEL-HV-20260916-0152,food_de97b496-e294-4a79-ac85-2a692d961e44,FoodAndBeverage,贵州龙(正德家邦店),乌当区,69a95c22000000002202d8f7,贵阳餐食|铜锅牛肉,远离互联网,2026-03-05,https://www.xiaohongshu.com/explore/69a95c22000000002202d8f7?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,是,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"贵阳餐食|铜锅牛肉
牛肉很干香!这个价格太有性价比了
50多的双人餐,下次还去
在乌当区这个贵州龙美食城里,没啥生意,其实挺好吃的
推荐!!!
#铜锅牛肉[话题]# #贵阳[话题]# #贵阳美食[话题]# #贵阳旅游[话题]# #贵阳探店[话题]#",,,,,,,,,,,,,
xhs-review-be86cd997d38809aafbd024e,1,GYTRAVEL-HV-20260916-0152,food_de97b496-e294-4a79-ac85-2a692d961e44,FoodAndBeverage,贵州龙(正德家邦店),乌当区,6a96314c00000000110332ea,报告!乌当空降一位“饼界新邻居”,小栗叔栗酥饼,2026-09-01,https://www.xiaohongshu.com/explore/6a96314c00000000110332ea?xsec_token_redacted=1&xsec_source=pc_dots,待语义审核,是,否,否,是,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"。
以后不用跑远,家门口就能吃到了!

本店招牌:
甜口栗酥饼——绵密细腻,甜而不腻
咸口栗酥饼——椒香扑鼻,越嚼越香
现烤现卖——到手还是烫的,酥到拿不稳

本店承诺:
明档制作,干净看得见。
强迫症老板每天擦三遍,苍蝇来了都得滑倒~

贵州特产里的“低调实力派”,
吃过的人都懂,没吃过的9月4号快来试!

乌当区·正德家邦对面贵州龙美食城入口处
9月4日正式营业

见面礼来咯:
抽幸运儿送 小盒全家福 1份
规则很简单
1 关注我
2 点赞收藏这条笔记
3 评论“想吃”

9月4号,我在乌当等你!
#贵阳乌当[话题]# #小栗叔栗酥饼[话题]# #贵阳美食[话题]# #新店开业[话题]# #寻找美食吃喝侠[话题]# #贵阳探店[话题]# #贵州特产[话题]#",,,,,,,,,,,,,
xhs-review-abf3207e4f001a45bf2a5d58,1,GYTRAVEL-HV-20260916-0153,food_2afbaef4-e67c-4afc-b5c1-7bbbf441e510,FoodAndBeverage,兄弟毛肚(火炬大道店),乌当区,651ae0af000000002301b7f5,美食|小酒小肉生活不愁!乌当兄弟毛肚试吃,豆米是只猫,2023-10-02,https://www.xiaohongshu.com/explore/651ae0af000000002301b7f5?xsec_token_redacted=1&xsec_source=pc_dots,待语义审核,是,是,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"美食|小酒小肉生活不愁!乌当兄弟毛肚试吃
在贵阳你总会听见身边的人在推荐“兄弟毛肚”,整个贵阳只有两家,一家在花溪一家在乌当。

今天就和L去试了试,说说总体感受:
就在乌当火炬大道马路边,整个店面挺大,位置比较方便找。
锅底有麻辣、清汤,肉品就是牛的各个部分,还有一些蔬菜,推荐他家的屠场牛肚、鲜牛肉、黄喉。个人比较喜欢黄喉和鲜牛肉,L喜欢他家的毛肚。
价格",,,,,,,,,,,,,
xhs-review-572a08a41a78d8b24fc88edf,1,GYTRAVEL-HV-20260916-0153,food_2afbaef4-e67c-4afc-b5c1-7bbbf441e510,FoodAndBeverage,兄弟毛肚(火炬大道店),乌当区,65a63616000000002901475c,贵阳老店也一言难尽|兄弟毛肚,西西子,2024-01-16,https://www.xiaohongshu.com/explore/65a63616000000002901475c?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"贵阳老店也一言难尽|兄弟毛肚
店名:兄弟毛肚
环境:一般
价格:人均100
服务:服务员态度还行,但比如要加汤喊三次都加不了
菜品:
之前看了某美食博主的推荐特意坐3号线来四方河这家店吃,结果真是大失所望,首先菜品单价不便宜,基本都在68/盘上下,锅底本身是没有任何东西的,每个人锅底费就是10块钱,一碗小小的蘸水5块钱,感觉店家真是把能赚钱的一个",,,,,,,,,,,,,
xhs-review-b5a73ed3394475e9cbd22e75,1,GYTRAVEL-HV-20260916-0153,food_2afbaef4-e67c-4afc-b5c1-7bbbf441e510,FoodAndBeverage,兄弟毛肚(火炬大道店),乌当区,65b0ade00000000011006592,贵阳四方河【兄弟毛肚火锅】初体验,多崽,2024-01-24,https://www.xiaohongshu.com/explore/65b0ade00000000011006592?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"贵阳四方河【兄弟毛肚火锅】初体验
#没有什么是一顿火锅解决不了[话题]#
某音最近刷到好几次他家火锅店
看起来香惨了!!!
贵阳最近真的太冷太冷!加了店家v找了个跑腿去店里拿回家来吃啦
u1s1味道确实还不错!比重庆火锅香!
锅底和辣椒水都很不错!感觉应该是辣椒选的很不错的原因,又辣又香的
个人感觉就是价格偏高了一点,两个人本来只点了120+",,,,,,,,,,,,,
xhs-review-87101ce442d49f96f428d6e8,1,GYTRAVEL-HV-20260916-0153,food_2afbaef4-e67c-4afc-b5c1-7bbbf441e510,FoodAndBeverage,兄弟毛肚(火炬大道店),乌当区,65b7260e0000000011001904,贵阳毛肚火锅天花板。。好吃得太超过了,美律,2024-01-29,https://www.xiaohongshu.com/explore/65b7260e0000000011001904?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"贵阳毛肚火锅天花板。。好吃得太超过了
四方河兄弟毛肚火锅
真的太好吃了
锅底超级香,蘸水也香!毛肚也特别新鲜!无法形容的好吃!!!
但是服务和卫生有点老火,不多赘述,因为太好吃了我个人可以原谅一下
老规矩,菜单和店铺门头在后面[害羞R]#贵阳美食[话题]# #生活碎片[话题]# #毛肚火锅[话题]# #美食日常[话题]#",,,,,,,,,,,,,
xhs-review-6dcab4b5a492b0a29b5d69bf,1,GYTRAVEL-HV-20260916-0153,food_2afbaef4-e67c-4afc-b5c1-7bbbf441e510,FoodAndBeverage,兄弟毛肚(火炬大道店),乌当区,6672e254000000000e03215a,"兄弟毛肚,从小吃到大",SUPERMIKI,2024-06-19,https://www.xiaohongshu.com/explore/6672e254000000000e03215a?xsec_token_redacted=1&xsec_source=pc_dots,待审核_分店上下文不足,否,否,否,否,否,否,,visitorDemandScenarios、ugcPoiSubtype、ugcLocationDescription,"兄弟毛肚,从小吃到大
小时候在乌当区长大,就经常和家里人来吃
现在每次去乌当区办事或者游玩还是第一个会想到去吃
锅底浓郁,麻麻辣辣,这么多年味道都没变过
鲜牛肉腌过后又嫩又滑,毛肚涮一下爽脆十足!!
再加一盘土豆,煮到最后已经完全进味了!!
乌当区兄弟毛肚
#麻辣火锅[话题]# #麻辣[话题]# #我的宝藏美食集[话题]# #",,,,,,,,,,,,,
