酒店ID,地点ID,地点分类,地点类型,地点名称,距离,交通时间,排序,来源URL
702860,151242047,美食,10,Duet by David Toutain,直线距离1公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,487397,美食,10,nahm,直线距离1公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,134224605,美食,10,Samrub Samrub Thai,直线距离1.4公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,17041454,美食,10,Somtum Der,直线距离1.6公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,31112649,美食,10,Saneh Jaan,直线距离1.8公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,149569812,美食,10,Le Du Kaan,直线距离1.9公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,136320111,美食,10,Lon Lon Local Diner,直线距离2公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,82989891,美食,10,Paii 餐厅,直线距离2.1公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,487407,美食,10,EAT ME RESTAURANT,直线距离1.7公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,17041293,美食,10,Le Du,直线距离2.1公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,17042407,美食,10,G's Bangkok,直线距离1.9公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,129754634,美食,10,IGNIV Bangkok,直线距离2.5公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,136058537,美食,10,Ojo Bangkok,直线距离2.2公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,487419,美食,10,The Rain Tree Cafe,直线距离2.4公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,153106095,购物,12,都喜中央公园,直线距离1.5公里,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,70269202,购物,12,Cortina Watch,直线距离970米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,18189516,购物,12,Venus Jewelry,直线距离1.3公里,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,30767671,购物,12,孔堤市场,直线距离1.2公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,32129752,购物,12,萬客隆 沙吞分隆,直线距离1.8公里,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,17046169,购物,12,Hong Kong Plaza,直线距离1.9公里,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,31768413,购物,12,尚泰百貨（是隆店）,直线距离1.7公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,99590612,购物,12,Lalai Sap Market,直线距离2.2公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,102149,购物,12,金汤普森（Surawong）,直线距离2公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,39586824,购物,12,拍喃三路美铺汇,直线距离2.2公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,137614086,购物,12,ต่อขนตา สักคิ้ว ตา ปาก รับสอน ต่อผม บิกซีพระราม4พลาซ่า ชั้น1 ร้านKOJI,直线距离2.4公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,61224971,购物,12,查珠里商业广场,直线距离2.5公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,88876873,购物,12,三洋中心,直线距离2.7公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,47381636,购物,12,尚泰百货（Rama3）,直线距离2.7公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,18170118,购物,12,尚泰百货旗舰店（曼谷）,直线距离2.8公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,38106403,购物,12,像素立方社区生活馆,直线距离2.2公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,10567634,购物,12,尚泰世界购物中心,直线距离3.2公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,55694743,购物,12,Lacoste（Central Embassy店）,直线距离2.7公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,38106330,购物,12,Open House,直线距离2.7公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,102446,购物,12,粉红裁缝,直线距离2.5公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,31956599,购物,12,Truefitt and Hill Central Embassy Store,直线距离2.7公里,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,149855925,购物,12,DIOR Gold House,直线距离2.8公里,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,102433,购物,12,尚泰百货（齐隆分店）,直线距离2.6公里,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,18170186,购物,12,Mothercare,直线距离2.5公里,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,136007791,购物,12,21航站楼购物中心,直线距离2.4公里,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,37870784,购物,12,CPS CHAPS,直线距离3.2公里,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,10567642,购物,12,暹罗百丽宫,直线距离3.3公里,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,31112256,购物,12,Ring Cafe by Lumière,直线距离2.7公里,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,30767686,购物,12,暹罗一号广场,直线距离3.2公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702860,18170116,购物,12,爱侣湾购物中心,直线距离2.8公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,64283049,交通,7,地铁: 阿速地铁站,"步行距离220米,约4分钟",,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,64283955,交通,7,地铁: 素坤逸地铁站,"步行距离320米,约5分钟",,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,152956720,交通,3,火车站: 阿索克,"步行距离1.5公里,约23分钟",,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,141746232,交通,3,火车站: 空丹,"驾车距离4.4公里,约13分钟",,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,131181159,交通,4,曼谷汽车东站,"驾车距离4.1公里,约14分钟",,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,13099857,交通,2,机场: 曼谷廊曼国际机场,"驾车距离23.5公里,约29分钟",,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,18687620,景点,5,牛仔街,直线距离110米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,18687606,景点,5,那那夜间娱乐城,直线距离1.1公里,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,22847028,景点,5,诗丽吉皇后国家会展中心,直线距离1.3公里,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,136007422,景点,5,素坤逸路,直线距离480米,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156363798,景点,5,泰国曼谷 · Khalid: It's Always Summer Somewhere Tour in Bangkok,直线距离630米,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156465483,景点,5,泰国曼谷 · Interstellar - Live in Bangkok,直线距离630米,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156358122,景点,5,泰国曼谷 · Zara Larsson - Midnight Sun Tour,直线距离630米,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,155071584,景点,5,泰国曼谷 · wave to earth 2026《the pieces》巡演,直线距离630米,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156460459,景点,5,泰国曼谷 · ENCHANTED 音乐节 2026,直线距离630米,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156427818,景点,5,泰国曼谷 · JAM FEST 音乐节 2026,直线距离630米,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,154502505,景点,5,泰国曼谷 · 5 Seconds of Summer《Everyone’s A Star!》巡演,直线距离630米,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156429941,景点,5,泰国曼谷 · INK WARUNTORN《Synthphony》演唱会,直线距离630米,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,154201855,景点,5,泰国曼谷 · Official髭男dism 2026巡演,直线距离630米,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,77017,景点,5,四面佛,直线距离2.5公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156405127,景点,5,2026亚洲国际游戏展览会×泰国游戏展（gamescom asia x Thailand Game Show 2026）,直线距离1.3公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,15011654,景点,5,汤之森日式温泉馆(Sukhumvit 26店),直线距离1.9公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,153992092,景点,5,曼谷Akara哈奴曼天空之境,直线距离1.8公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156463221,景点,5,Vivienne Westwood《她和她的珠宝展》 (Vivienne Westwood & Jewellery Exhibition),直线距离2.1公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,77030,景点,5,伦披尼公园,直线距离2.3公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156413887,景点,5,泰国曼谷 · ENJOY THE SHOW WORLD TOUR,直线距离2公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,150881302,景点,5,LV The Place Bangkok - Louis Vuitton Visionary Journeys,直线距离2.4公里,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156453868,景点,5,泰国曼谷 · Melt Livehouse Rama 4: Blackbeans,直线距离2.8公里,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156453829,景点,5,泰国曼谷 · Melt Livehouse Rama 4: Soul After Six,直线距离2.8公里,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,13242741,景点,5,朱拉隆功大学,直线距离3.2公里,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,144011752,景点,5,曼谷一号,直线距离1.9公里,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,156453775,景点,5,泰国曼谷 · Brujeria Live in Bangkok 2026,直线距离2.6公里,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,153412577,景点,5,MELAND(Bangkok SIAM PARAGON),直线距离3.1公里,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,134087196,景点,5,曼谷大象观光巴士,直线距离3.1公里,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,90777,景点,5,曼谷暹罗海洋世界,直线距离3.1公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,155115569,景点,5,泰国曼谷 · FLOW 2026《NARUTO THE ROCK》世界巡演,直线距离4公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,17041129,美食,10,Have a Zeed by Steak Lao,直线距离230米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,17041462,美食,10,"El Gaucho Argentinian Steakhouse - Sukhumvit Soi 19, Bangkok",直线距离290米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,121121225,美食,10,Krua Khun Puk,直线距离720米,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,487435,美食,10,Rossini's,直线距离340米,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,23844382,美食,10,The Living Room,直线距离340米,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,17041337,美食,10,The Local,直线距离530米,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,45538558,美食,10,Akira Back,直线距离750米,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,31112340,美食,10,Goji Kitchen+Bar,直线距离750米,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,487402,美食,10,Cabbages & Condoms,直线距离440米,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,487378,美食,10,Kinnaree by Vanessa WU,直线距离640米,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,148038883,美食,10,Chai Jia Chai 蔡家菜,直线距离740米,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,10561690,美食,10,JP French Restaurant,直线距离640米,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,129749181,美食,10,Gaggan,直线距离800米,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,31114529,美食,10,Sri Trat Restaurant and Bar,直线距离660米,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,36268668,美食,10,荣泰米粉,直线距离1.3公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,148500193,美食,10,Kwann Restaurant Bangkok,直线距离1.2公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,30632766,美食,10,Punjab Grill Bangkok,直线距离990米,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,42339832,美食,10,Haoma,直线距离990米,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,487405,美食,10,Prai Raya,直线距离640米,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,17041517,美食,10,Above Eleven Rooftop Bar & Restaurant,直线距离1.2公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,136007791,购物,12,21航站楼购物中心,直线距离270米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,143218043,购物,12,EMSPHERE,直线距离640米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,55692722,购物,12,Lacoste（Terminal 21 Asok店）,直线距离750米,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,149366442,购物,12,Turtle shop BTS asoke อโศก,直线距离190米,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,31983246,购物,12,李维斯 （素坤逸罗宾森百货商场店）,直线距离370米,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,31443190,购物,12,素坤逸罗宾森百货商场,直线距离370米,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,148132806,购物,12,Tops Flavour,直线距离360米,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,102455,购物,12,Ravi Sehgal订制店,直线距离380米,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,18189445,购物,12,MOONRIVER by VJ,直线距离270米,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,78598996,购物,12,Adorable Mine Shop,直线距离250米,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,32022057,购物,12,素坤逸大街,直线距离290米,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,30656212,购物,12,EMQUARTIER,直线距离980米,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,18170124,购物,12,时代广场,直线距离390米,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,18189430,购物,12,素坤逸广场韩国城,直线距离490米,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,10567700,购物,12,EMPORIUM,直线距离1公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,55693751,购物,12,看步（T21购物商场）,直线距离240米,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,37874114,购物,12,Bath & Body Works,直线距离1公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,18170186,购物,12,Mothercare,直线距离1公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,31969426,购物,12,Another Story Concept Store,直线距离960米,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,37879651,购物,12,Valentino,直线距离920米,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,144003910,购物,12,SWU International Flea Market,直线距离990米,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,38106646,购物,12,丝芙兰（Emquartier）,直线距离1公里,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,97505813,购物,12,宝格丽（Emporium）,直线距离970米,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,61220689,购物,12,Gourmet Market,直线距离990米,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,32135357,购物,12,蒂芙尼（Emporium 购物中心）,直线距离970米,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,37891887,购物,12,Jaspal,直线距离940米,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,37895061,购物,12,ZARA,直线距离1公里,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,55840002,购物,12,Truefitt & Hill,直线距离960米,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,55692723,购物,12,Lacoste（Emporium店）,直线距离1公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702901,36269265,购物,12,Tops Market Sukhumvit 41,直线距离1.4公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702925,64287138,交通,7,地铁: 鹏蓬地铁站,"步行距离720米,约11分钟",,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
702925,64280517,交通,7,地铁: 通罗地铁站,"步行距离1.5公里,约22分钟",,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
