源行号,酒店ID,标准平台ID,原始平台名称,是否官网,URL链接,记录哈希,采集批次ID,源文件,源文件SHA256,酒店主键存在,平台映射状态,审计结果,问题说明
5182,ChIJpdETeyaZ4jAR0vqZHRM4zFA,orbitz,Orbitz.com,否,https://www.orbitz.com/Hotel-Search?selected=100006101&startDate=2026-09-06&endDate=2026-09-07&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.100006101.20260906.20260907.DDT.2.CID..AUDID..mapresults&mpg=USD&mpf=26.71&mpj=4.20&mpr=2.37&mctc=10&rateplanid=396066705&mpm=24&mpn=324873910&mpo=EC&mpp=1,252b00c3ccdba47ec86fe822ecbbe330269736e94e4d18db2ee38d49cdd844f1,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5183,ChIJpdETeyaZ4jAR0vqZHRM4zFA,etrip,Etrip.net,否,https://deals.etrip.net/?sig=e9cc68956712e1e5d60f579a67e54afadd83f5d631dc9782cc50d47864de2f2c2d32303330363031313335&turl=https%3A%2F%2Fsearch.etrip.net%2FHotel%2FSearch%3FcheckIn%3D2026-09-06%26checkOut%3D2026-09-07%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D115387523%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D24.44%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D115387523%2526day%253D06%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D24.44%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DRN8SctX213jDz9iqChEInRAQ3gEYkQEiA1VTRFIBMhIaFRUeqLwaC0xqRTE4ZmNMT3NZKAIwya3o1AY,5a88088080e1e64787c8034a3828d818dd6046bbbb83b45333bdde2db3167520,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5184,ChIJpdETeyaZ4jAR0vqZHRM4zFA,easemytrip,EaseMyTrip.com,否,https://www.easemytrip.com/hotels/metasearch.aspx?hotelID=EMTHOTEL-6032755&checkinDay=06&checkinMonth=09&checkinYear=2026&nights=1&adlts=2&p=26.99|4.16|USD&pl=US|desktop&curr=USD&clickId=&wlcode=Google&children=0,12ba6a1dea0e9d4e912662aab90d30052b3d3fffea3e6d0db47525581087ad10,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5185,ChIJpdETeyaZ4jAR0vqZHRM4zFA,travelocity,Travelocity.com,否,https://www.travelocity.com/Hotel-Search?selected=100006101&startDate=2026-09-06&endDate=2026-09-07&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.100006101.20260906.20260907.DDT.2.CID..AUDID..mapresults&mpg=USD&mpf=26.71&mpj=4.20&mpr=2.37&mctc=10&rateplanid=396066705&mpm=24&mpn=324873910&mpo=EC&mpp=1,44fae19e7f185403197db75f1ff7edc8971eac83a6b8a0ff8a2432fd170e0676,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5186,ChIJpdETeyaZ4jAR0vqZHRM4zFA,edreams,eDreams,否,https://accommodation.edreams.net/Hotel-Search?selected=100006101&startDate=2026-09-06&endDate=2026-09-07&adults=2&children=&mpf=26.71&cur=USD&mpj=4.20&MDPCID=eDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL&mpl=USD&numberOfRooms=1&locale=en_US&rffrid=h4p.hcom.US.ghaodigeo.000.000.kwrd=&pos=EDREAMS_US&rateplanid=&mctc=10&utm_medium=metasearch&utm_campaign=3201195232&utm_term=hotel&utm_source=FREEBOOKING,b6df342b3a28798864b3283bb6702e2e70bd0b038ec2388876465f22c10472e6,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5187,ChIJpdETeyaZ4jAR0vqZHRM4zFA,cheaptickets,CheapTickets.com,否,https://www.cheaptickets.com/Hotel-Search?selected=100006101&startDate=2026-09-06&endDate=2026-09-07&MDPCID=CHEAPTICKETS-US.META.HPA.ORGANIC-desktop.HOTEL&langid=1033&adults=2&children=&MDPDTL=htl.100006101.20260906.20260907.DDT.2.CID..AUDID..mapresults&mpg=USD&mpf=26.71&mpj=4.20&mpr=2.37&mctc=10&rateplanid=&rateplanid=396066705&mpm=24&mpn=324873910&mpo=EC&mpp=1,bbf0bb3d5be76175106a9ad3dcd08003f4e2c085bf9b0ec4c322274d829e1df7,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5188,ChIJpdETeyaZ4jAR0vqZHRM4zFA,wego,Wego,否,https://www.wego.com/hotels/searches/BKK/2026-09-06/2026-09-07?guests=2&wego_hotel_id=3034996&bow_only=true&ts_code=2f2fc&wg_source=meta_distribution&wg_medium=gha&wg_campaign=fbl&wego_currency=USD&ulang=en&wego_price=VVNEOjMwLjY5OjdjOWY2MWFlMDlhY2Y1MGFlYWNjNWU1ODliMjQ0NTg3MzUxYzdhZGQ3MmI4ZTg4ZDhhZGM1YjA0ZjlkZmY5OTY6Ym9vZ25pazY5cXNhOjE3ODg0Nzk4ODU6RDpVUzphMjJkY2E0ZjllNDFmMzE0OjI6MDp0cnVlOmZhbHNlOlI%3D&provider=aG90ZWxzLndlZ28uY29t,9f9024dba77943bdb26da9718532955acc5770f4106c25723d85203c768eb3df,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5189,ChIJpdETeyaZ4jAR0vqZHRM4zFA,hutchgo,hutchgo (Hutchison Travel Limited),否,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in=06/09/2026&check_out=07/09/2026&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1471118&tid=81fae971-5a08-4aa3-8fd0-3b108002215a,d9fe56ce9d1923f86437643b94d819baf44eea9d23b86daa2a6156752bfea12e,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5190,ChIJpdETeyaZ4jAR0vqZHRM4zFA,dealbase,dealbase.com,否,https://deals.dealbase.com/?sig=d24b78db5ff27b2a7633c125e8c1eb65fcdd29bfbe8d2468da3702f8e475011131373338383435313339&turl=https%3A%2F%2Fwww.dealbase.com%2FHotel%2FSearch%3FcheckIn%3D2026-09-06%26checkOut%3D2026-09-07%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D115387523%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D26.56%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D115387523%2526day%253D06%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D26.56%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3Djjx7_O_a7OfDz9iqCg4IwREYnwMiA1VTRFIBMhIaFZYrVOgaC3JUNGExLTQ3UTAwKAIwrpTo1AY,c371f67c1dc00e07cfb3fba94a4e8b30079ed2c5c7135e9d67bb9a668c2f308c,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5191,ChIJpdETeyaZ4jAR0vqZHRM4zFA,tripening,Tripening Hotels,否,https://www.tripening.com/hotels/-/9835606-samer-boutique-stay?checkin-date=2026-09-06&checkout-date=2026-09-07&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=33.60&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,2265e2bfb41967cdd11e428daddfb527f648445e81914c2dad01cb068655b76a,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5192,ChIJhzR21G2Z4jAR0phKAFI2HD0,official_other,Shade House Bangkok Oldtown,是,https://shadehousebangkokoldtown-bke.zoombookdirect.com/search/2026-12-10/2026-12-11/rooms/1/adults/2?channel=google-post-paid&currency=USD&adType=0&utm_campaign=,038c8181b80e79c20e8053d47c4c630d1d449658da4d5b8abb4bb8b2463013ec,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5193,ChIJhzR21G2Z4jAR0phKAFI2HD0,agoda,Agoda,否,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay=10&CkInMonth=12&CkInYear=2026&CkOutDay=11&campaignid=&CkOutMonth=12&CkOutYear=2026&SearchDateType=default&NumberOfAdults=2&LT=97&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los=1&PartnerCurrency=THB&hid=64336206&RoomID=&masterRoomId=1264016267&PriceTotal=22.93&PriceTax=1.50&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=332&booking_source=cpc&adType=0&mpt=S3VBVFZvTWhGL05YZ0FaRUhPdzY1RU8rVkg1MElOY1JJUUpHNFUxZW5IQlZJS29KZFpDQlp3UnB6akJLaWsvWjlxUmF3NElhOE9xMTR3PT0&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,dc685188bcfff6c7165308f74f102b88c31eb87692c48145ba38bac845cea4fe,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5194,ChIJhzR21G2Z4jAR0phKAFI2HD0,bluepillow,Bluepillow.com,否,"https://www.bluepillow.com/search/69d4da84664dcc3c354b99aa?begin=2026-12-10&end=2026-12-11&block_id=-b,ol99bQcwcuE5K1eUwXz-Na4lb0s8jyvFWZ0ySK1_i2g,-bpag-Hotel&fees=1.51&tax=1.51&total=22.98&adults=2&childs=0&infants=0&childrens=0&country=US&currency=USD&language=en&source=mapresults&utm_campaign=hotel&prid=foreign",c93877212b6a826dc98909857bc4bcf8a675e514cce3bb1659451498c7db77c1,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5195,ChIJhzR21G2Z4jAR0phKAFI2HD0,trip,Trip.com,否,https://us.trip.com/hotels/redirect?hotelid=125195522&city=359&shoppingid=M0IndcPK0YUn&adult=2&children=0&ages=&checkin=2026-12-10&checkout=2026-12-11&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=10_12_2026_1_mapresults_125195522_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-MK5WKSYBJi4mCU8ua4sGzGQTaL34IBHDMYm1bdtN7ByHSRsfV14A45VnOHh4zXFxfYcolbO7xgPNy2uIVpAQvTKhYejlv8gsZgIOWwkHWHHFC5hLODFI-vgWdeSnKAt0FkaJ4Co8btphdX2DwYg9icHR0NXJyjZLiYQzycBItTA3ILlE7ZSzGHBrsoWk06Xe9xX8ohiTU1Tzc0OOOKWBcjkwfjKkaGT4z8yAbGG1kCAJyJvpa5AAAA]fgt[1]&br=27.09&tf=4.07&display=exavg&locale=en_us&crn=1&is_sp=Q2&roomid=1747325776&allianceid=15214&sid=1209572,c1aa56908e754cd72968a7008d2c6eef5216ae925e563b6cb61be724473d5305,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5196,ChIJhzR21G2Z4jAR0phKAFI2HD0,expedia,Expedia.com,否,https://www.expedia.com/Hotel-Search?selected=111825528&startDate=2026-12-10&endDate=2026-12-11&MDPCID=US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.111825528.20261210.20261211.DDT.97.CID..AUDID..RRID.bex_us_desktop&mctc=10&ct=hotel&mpg=USD&mpf=29.06&mpj=4.73&mpr=2.67&mpl=USD&exp_pg=google&langid=en&ad=2&tp=&utm_source=google&utm_medium=cpc&utm_term=111825528&utm_content=mapresults&utm_campaign=HotelAds&langid=1033&adults=2&children=&rrid=bex_us_desktop&rateplanid=405956735&mpm=24&mpn=325882272&mpo=EC&mpp=1,9c1e6bc7c74089c28a26781420693605105520b60c1a44300c3945972691d951,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5197,ChIJhzR21G2Z4jAR0phKAFI2HD0,hotels,Hotels.com,否,https://www.hotels.com/Hotel-Search?selected=111825528&startDate=2026-12-10&endDate=2026-12-11&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.111825528.20261210.20261211.DDT.97.CID..AUDID.&adults=2&children=&mctc=10&mpf=28.11&mpg=USD&mpl=USD&mpj=4.73&mpr=2.67&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd=GGMETA.111825528USen-20261210-D-ABW=97-camp=-aud=-N&rateplanid=405956735&mpm=24&mpn=325882272&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2152cd9a009d17c3342e0c6ea7d91f0f0db4bcda84bc25371c0a18f95f969527,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5198,ChIJhzR21G2Z4jAR0phKAFI2HD0,booking,Booking.com,否,https://www.booking.com/searchresults.en.html?dest_id=13328137&highlighted_hotels=13328137&dest_type=hotel&checkin=2026-12-10&checkout=2026-12-11&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03036745&ext_price_total=30.94&ext_price_tax=5.18&xfc=THB&hca=m&group_children=0&req_children=0&&no_rooms=1&ts=1788485847&edgtid=6z3078m2Rse346Q5f1upkA&efpc=kVt1oQGLiadv&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-13328137&utm_content=dev-desktop_los-1_bw-97_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AMtfCQ_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261210_ppt-GBdB&aid=2127489&label=metagha-link-MRUS-hotel-13328137_dev-desktop_los-1_bw-97_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-AMtfCQ_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261210_ppt-GBdB,9ff9939db6ff56b9d0354337123f84b262fd8cbf8d49cceb4521e396f75d2af6,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5199,ChIJhzR21G2Z4jAR0phKAFI2HD0,orbitz,Orbitz.com,否,https://www.orbitz.com/Hotel-Search?selected=111825528&startDate=2026-12-10&endDate=2026-12-11&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.111825528.20261210.20261211.DDT.97.CID..AUDID..mapresults&mpg=USD&mpf=29.06&mpj=4.73&mpr=2.67&mctc=10&rateplanid=405956735&mpm=24&mpn=325882272&mpo=EC&mpp=1,86e0723cc587b36520f009e65b8f73ae41376b61965f0e28ddd927c332bd88c8,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5200,ChIJhzR21G2Z4jAR0phKAFI2HD0,travelocity,Travelocity.com,否,https://www.travelocity.com/Hotel-Search?selected=111825528&startDate=2026-12-10&endDate=2026-12-11&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.111825528.20261210.20261211.DDT.97.CID..AUDID..mapresults&mpg=USD&mpf=29.06&mpj=4.73&mpr=2.67&mctc=10&rateplanid=405956735&mpm=24&mpn=325882272&mpo=EC&mpp=1,95335fd54a0b53f63059ac484e6891fa0934a7d3c0184c9ba1ed8fc05817ea77,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5201,ChIJhzR21G2Z4jAR0phKAFI2HD0,vio,Vio.com,否,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FcheckIn%3D2026-12-10%26checkOut%3D2026-12-11%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D125935084%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D30.59%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D125935084%2526day%253D10%2526month%253D12%2526year%253D2026%2526los%253D1%2526price%253D30.59%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DCx6XRv-S9Ebf0uxUChQIgRQY8gMiA1VTRCjw-OPYBlIBMhIaFfXOkOQaCzhLLTAtbkhzUVRrKAIwq9Pn1AY,7b7b4ce6013ee4be43b2ae36a4a9b2620964bea163173d150142511ccc7fb339,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5202,ChIJhzR21G2Z4jAR0phKAFI2HD0,cheaptickets,CheapTickets.com,否,https://www.cheaptickets.com/Hotel-Search?selected=111825528&startDate=2026-12-10&endDate=2026-12-11&MDPCID=CHEAPTICKETS-US.META.HPA.ORGANIC-desktop.HOTEL&langid=1033&adults=2&children=&MDPDTL=htl.111825528.20261210.20261211.DDT.97.CID..AUDID..mapresults&mpg=USD&mpf=29.06&mpj=4.73&mpr=2.67&mctc=10&rateplanid=&rateplanid=405956735&mpm=24&mpn=325882272&mpo=EC&mpp=1,84142001398f818cef307889fc439b9c353872a6041d24d67ef364bb3ce981a9,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5203,ChIJhzR21G2Z4jAR0phKAFI2HD0,edreams,eDreams,否,https://accommodation.edreams.net/Hotel-Search?selected=111825528&startDate=2026-12-10&endDate=2026-12-11&adults=2&children=&mpf=29.71&cur=USD&mpj=4.78&MDPCID=eDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL&mpl=USD&numberOfRooms=1&locale=en_US&rffrid=h4p.hcom.US.ghaodigeo.000.000.kwrd=&pos=EDREAMS_US&rateplanid=&mctc=10&utm_medium=metasearch&utm_campaign=3579416896&utm_term=hotel&utm_source=FREEBOOKING,1f00c287e86c8f1f2ceac9475b89d95d5830261379eaa916bd0b462fd15bd114,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5204,ChIJhzR21G2Z4jAR0phKAFI2HD0,dealbase,dealbase.com,否,https://deals.dealbase.com/?sig=d24b78db5ff27b2a7633c125e8c1eb65fcdd29bfbe8d2468da3702f8e475011131373338383435313339&turl=https%3A%2F%2Fwww.dealbase.com%2FHotel%2FSearch%3FcheckIn%3D2026-12-10%26checkOut%3D2026-12-11%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D125935084%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D29.06%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D125935084%2526day%253D10%2526month%253D12%2526year%253D2026%2526los%253D1%2526price%253D29.06%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DMKXFJT05gDLf0uxUCg4IgRMY2QMiA1VTRFIBMhIaFdFu34EaC01WVGhpYk5WR25RKAIw95bo1AY,64e2f6f717b364767d4aa6b5301139c21ece8d202f1a9fe4e8950d5220727121,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5205,ChIJhzR21G2Z4jAR0phKAFI2HD0,wego,Wego,否,https://www.wego.com/hotels/searches/BKK/2026-12-10/2026-12-11?guests=2&wego_hotel_id=3471733&bow_only=true&ts_code=2f2fc&wg_source=meta_distribution&wg_medium=gha&wg_campaign=fbl&wego_currency=USD&ulang=en&wego_price=VVNEOjQzLjA5OjkyY2Y2MGE3NTFjN2NjN2NiYzNkOGYzMjU0YjE5N2MwOWQ3MmYyMGZlODU4YWI5ZjkwN2JiMWQwZjE3ZTIyOWY6Ym9vZ25pazY5cXNhOjE3ODg0NzE4NDc6RDpVUzo4ZDc2MzVkM2ZjMGQxZjY4OjI6MDp0cnVlOmZhbHNlOlI%3D&provider=aG90ZWxzLndlZ28uY29t,d8672e0acb61e225cf3211d8560af6c561d2480991b316e0f9739e07ad69be31,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
5206,ChIJhzR21G2Z4jAR0phKAFI2HD0,etrip,Etrip.net,否,https://deals.etrip.net/?sig=e9cc68956712e1e5d60f579a67e54afadd83f5d631dc9782cc50d47864de2f2c2d32303330363031313335&turl=https%3A%2F%2Fsearch.etrip.net%2FHotel%2FSearch%3FcheckIn%3D2026-12-10%26checkOut%3D2026-12-11%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D125935084%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D30.59%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D125935084%2526day%253D10%2526month%253D12%2526year%253D2026%2526los%253D1%2526price%253D30.59%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DCx6XRv-S9Ebf0uxUChQIgRQY8gMiA1VTRCjw-OPYBlIBMhIaFfXOkOQaCzhLLTAtbkhzUVRrKAIwq9Pn1AY,269c14cdb542e9e0035548da6d178f1a8a19d9b9e1f439d62295f4403d953315,20260907-003922-csv-f52bd5d0,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/02_入住平台/酒店入住平台.csv,2cc2a8dbc395a9bac2d29fbf183100aad73dcdb1a10d4af2f750ff806a103591,是,已映射,通过,
