酒店ID,标准平台ID,原始平台名称,是否官网,采集通道,采集优先级,URL解析状态,房型采集状态,房型数量,售卖方案数量,结构核验状态,可达性核验状态,身份核验状态,机器质量等级,是否可进入比价,阻断原因,最近采集时间,采集批次ID,记录哈希
ChIJqUkQWXKZ4jARpk0bl3_XUBE,traveloka,Traveloka.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c7fb1c2d7262d58d5120ece40307df653aefd286a52862f9f023ba9c4fd30142
ChIJqUkQWXKZ4jARpk0bl3_XUBE,travelup,TravelUP,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,5a1bf15a4cd13b1017f5f751be0cd5cb31cb3f23a9d41286f7ec970787af1ec6
ChIJqUkQWXKZ4jARpk0bl3_XUBE,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,7939c2f1f887bc64701cbc3e5bf63ad7e2f5a49ab2eeea9d1d95bbc9eef1e376
ChIJqUkQWXKZ4jARpk0bl3_XUBE,tripening,Tripening Hotels,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,0acc7ed84a2d6a50ff4575387f47b265ee8131e86cd2de2f15dc223a25c5c742
ChIJqUkQWXKZ4jARpk0bl3_XUBE,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,42fdde8ff19467236ec0e7700078e21efb75f53776ea9a69f3d98f1fb170c4f1
ChIJqUkQWXKZ4jARpk0bl3_XUBE,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d4d49db6eb2eebec0a0f2ddc7c561c46b5ebc2dbb4bffc631eeca382fed2e2bb
ChIJqWl7KXSZ4jARSxTI75XK9os,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,8a222419797b693c9310fc8720e611f0cf76bf8ee96555b29f8e83fd43f14e4c
ChIJqWl7KXSZ4jARSxTI75XK9os,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c8fca39acf4e3d99c340684c325cc4f561bd2362ecd3a3559a5bc4523ff353fc
ChIJqWl7KXSZ4jARSxTI75XK9os,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,5f8dc8dfe0975071ac957d222c7467cc53204324c2a8eb7b37c51a8df216105c
ChIJqaS9jX2Z4jARGpU93_1LUmQ,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,31d87b6d26ed91435b963764453102a066a9cba326b6a301476489d7c6a95f1e
ChIJqaS9jX2Z4jARGpU93_1LUmQ,hostelworld,Hostelworld,否,precision,first,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,c9bbaac9016ee2c746faed2bb1feb34629dce54f97cec5b572deb58dd685a071
ChIJqaS9jX2Z4jARGpU93_1LUmQ,official_cloudbeds,The Cube Hostel Khaosan,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,982b1ff63f8919478192ec4cd6e033d8046cc0218bd8ae1643b7c8d652901648
ChIJqxIm86Of4jARqEgqRrVc5aY,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,bb5e9abbb8c117e73486343531291883d75209a048b974a36a576b035bb8d025
ChIJqxIm86Of4jARqEgqRrVc5aY,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,05eedbc1584c653429d1672acc5a40d869eb5a264045283d6c4fcffae706a6be
ChIJqxIm86Of4jARqEgqRrVc5aY,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,2c9d7e4c0d3d9956b1676c78f095c48b396fdab6baa4178b5c120e0be8da7d66
ChIJqxIm86Of4jARqEgqRrVc5aY,dealbase,dealbase.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,dc8a0a87a33199b403066e06b310e6e851ac92ff2f7937c280c943445e359875
ChIJqxIm86Of4jARqEgqRrVc5aY,goseek,goseek.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9db3d6756c3e936015a41cb43a39d736500bd547ce21c527cb339ef975c17c5f
ChIJqxIm86Of4jARqEgqRrVc5aY,hutchgo,hutchgo (Hutchison Travel Limited),否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,12a441f1e6e497e6288321fbbff44db38c9c517cb142e6e6d64413056833f542
ChIJqxIm86Of4jARqEgqRrVc5aY,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b0ea4621a751d6fe6f9cb0fdc113a7f84f128ea04470c9b08350d984f2834e89
ChIJqxIm86Of4jARqEgqRrVc5aY,tripadvisor,Tripadvisor.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,8ef73a845ec114c0bd0fd6635b98dc41374406da075535f4221e650bccf06444
ChIJqxIm86Of4jARqEgqRrVc5aY,tripening,Tripening Hotels,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,dab28afc37d055504ef58fd2c1af1556e167555bf647b15a3f906526371851f6
ChIJr-ctRH2Z4jARXEfKHTIaKsM,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,7bc4f7523014b2f0effc47d68e9e698341a0e3fb7c7a37a46f60c213dcce12c7
ChIJr-ctRH2Z4jARXEfKHTIaKsM,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,1fa66b588d48178c5ff00fd0e499d02ac97b2e162ddc0b7ce43e8facee13283d
ChIJr-ctRH2Z4jARXEfKHTIaKsM,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b12b4e5b4c963bc30ae1bd7cf053348b4e80383a53c548801516de9adf924dd1
ChIJr-ctRH2Z4jARXEfKHTIaKsM,easemytrip,EaseMyTrip.com,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,294d56b26fc0cf4717e7c3947de0b136e1af4d9d6058193acae62402a2852ef6
ChIJr-ctRH2Z4jARXEfKHTIaKsM,etrip,Etrip.net,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,bd43c0eeb0358b1bf6422f45ded17c4412a7a204e7b9c0ef06cc4a518f42340d
ChIJr-ctRH2Z4jARXEfKHTIaKsM,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,df789980438e694c2a48c72294ee1f35b6a4adaf948fa219202f21669c44aaca
ChIJr-ctRH2Z4jARXEfKHTIaKsM,goseek,goseek.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,912dcd9714ecdd5a88bd6cec24246f55549c82891a3df95b022eb4730bd8a4f4
ChIJr-ctRH2Z4jARXEfKHTIaKsM,hotels,Hotels.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,3478e63a506ac0a383e232fc80a1ae321360533960bba11e90e3931df3e286a7
ChIJr-ctRH2Z4jARXEfKHTIaKsM,hutchgo,hutchgo (Hutchison Travel Limited),否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,06daf1b40fe2de1fe28078de7e8b9d4ac019b749530acec3dce7f37208261db7
ChIJr-ctRH2Z4jARXEfKHTIaKsM,muv,müv AI,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,c0fd2688d7a4ae58690bc2dc401441d3a74aaf482b1f926ec6fa440bd40889fd
ChIJr-ctRH2Z4jARXEfKHTIaKsM,official_cloudbeds,RQ Timeless Dinsor Cultural Heritage House,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ea20f8408012dcda71c55323237afa7eb271e974e714f8645daca8ca74426274
ChIJr-ctRH2Z4jARXEfKHTIaKsM,orbitz,Orbitz.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,84fa2f6549dc08d171cf0a9a4e551f933ad55b654b05ef226e1b1177cbcbae74
ChIJr-ctRH2Z4jARXEfKHTIaKsM,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ab262c579f2ba91b08ecea7983acf404f0b680488b3fe64837be50e9b7882765
ChIJr-ctRH2Z4jARXEfKHTIaKsM,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,52ec65a5cc8244bd2f00f3c1639cce9886be38d005453a53c74f04f4cbda6cf6
ChIJr-ctRH2Z4jARXEfKHTIaKsM,traveloka,Traveloka.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,aeb0cc68e24b5873cb57ccc95939607532f394d8a56f6a32c8c31f1e5a9751e8
ChIJr-ctRH2Z4jARXEfKHTIaKsM,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,88654e4effa5c17116dd663afb73981fc65bd9a27174ed0cc1d84fc19d353f4f
ChIJr3n-B2iZ4jARUecNf5OKlX4,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,990b9ba98a5c2d3a6be8d721277f5ff7937d40d199f837d004ed6d2d26731338
ChIJr3n-B2iZ4jARUecNf5OKlX4,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,f310a26cb2662118f79dec787c4ccc6397f03a28f1b49e741b22d147142d44c3
ChIJr3n-B2iZ4jARUecNf5OKlX4,dealbase,dealbase.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,575c7c516aa39064324fc1142b1e4d6230c83ebf2ffc2c5df72052fa4459a2de
ChIJr3n-B2iZ4jARUecNf5OKlX4,goseek,goseek.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,29fd35aa02dc32f770ef9fd27d71f11c1d7c30fd5958ccc830c3da85db4fac2d
ChIJr3n-B2iZ4jARUecNf5OKlX4,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,7770a80c2510449a4052dbd5595bab5574e4de2251dd30fc6a42233e18aba2a9
ChIJr77ReSiZ4jARzS4r5W3Kxkw,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,4ecbc50b90955e8810fe695ef6d6bab06d5764c5a4bf2f5e8eeef7e4d8dde769
ChIJr77ReSiZ4jARzS4r5W3Kxkw,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,542de730fb52f15dd7b9a453777ea6366d3c6795ce78d87cf9af3b7877d3dd21
ChIJr77ReSiZ4jARzS4r5W3Kxkw,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,380e305feb34382686a6f32b429b98765acd820841bf8a490c84e504f686a405
ChIJr77ReSiZ4jARzS4r5W3Kxkw,etrip,Etrip.net,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c0f2eba16178123059c9b5edcb67eac42068375eabeac2acbf0a37ff84816840
ChIJr77ReSiZ4jARzS4r5W3Kxkw,hostelworld,Hostelworld,否,precision,first,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,528856f0886bac0f79336b9594384c1371b361cfd34feb736b24a496ba3f56d3
ChIJr77ReSiZ4jARzS4r5W3Kxkw,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,91c8abb4fb38919aac414dc53c552ed31e241722804b2b14e61bb0cf9c69088e
ChIJr77ReSiZ4jARzS4r5W3Kxkw,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,a04443f5f2b691f49b7d0e43dfe9c347cabbd9e08cf87d59b01373203d993aba
ChIJr77ReSiZ4jARzS4r5W3Kxkw,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b4adaf87aab9159438fa065d42f525dd701963b9f153e266102be46f332e69dd
ChIJr9hoB26Z4jARfaA6uoOnZV8,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,39219800246ce0a44f089725203d5886420775ec660e3d78917207314303157c
ChIJr9hoB26Z4jARfaA6uoOnZV8,etrip,Etrip.net,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,fa5cd45f7e46de86e5063267fa7cca3a7dfb52abe2f8cc207d2fdde0651b7acb
ChIJr9hoB26Z4jARfaA6uoOnZV8,hotelscombined,Hotelscombined.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,be1f045c95d8c83936046b76eecd3b5b4f6c3ffd8cb7b120a210ff1727d76962
ChIJr9hoB26Z4jARfaA6uoOnZV8,hutchgo,hutchgo (Hutchison Travel Limited),否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,e68c97c8c6f4745a39151b951c81f20ac2c19116e4015252b35f3f6c3637ff08
ChIJr9hoB26Z4jARfaA6uoOnZV8,kayak,KAYAK.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,f15643e9dd8e4fa9a055fcf70c526816785f3812429ebe8f5bc6586814b0c01c
ChIJr9hoB26Z4jARfaA6uoOnZV8,momondo,momondo.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b81143198b4ccf850e10108c922cf77a1f1adb3b5dfd100fab15b01805b8645c
ChIJr9hoB26Z4jARfaA6uoOnZV8,official_cloudbeds,V Varee Bangkok,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b86f3ec90ee0435b405967342e864e46cd8cf8df67cd6b40d22aa4c925c256c3
ChIJr9hoB26Z4jARfaA6uoOnZV8,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b4e9127b04abe6df3dbb36b11d2f97ae00fe1d568b501a1924c9771673389400
ChIJr9hoB26Z4jARfaA6uoOnZV8,tripadvisor,Tripadvisor.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d82d1b42a22c4a7b48c1e61af7a52974cc588652cfbebf607c9e843f5405ff13
ChIJr9hoB26Z4jARfaA6uoOnZV8,tripening,Tripening Hotels,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,b80fadde8efedc1971628126bfb1e405638e87397ac07b081d9efd9b54c4689b
ChIJr9hoB26Z4jARfaA6uoOnZV8,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,8fb96319d1bc7ddafa8c095427191fe56348d0bbdf2f4c10e2e42017d4a456cf
ChIJr9hoB26Z4jARfaA6uoOnZV8,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,e617615116ece37150cb26277f517c13e869ba604f12a140f581583728551674
ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,4203912aaaa3893c6b9ce122a8c6658535f91428630980550d38cc9945104319
ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,99afaac9789b89034a646879ba3c55eb28cbdca6a888bb41038c644a309d3c48
ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,65db6e5886f69252d1a4defbefced6b642c2157146dd038ba5b937d6fa5dce00
ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,48a54e71ac812d2d89d09783fa193bd39b92432c04d0756b99899ccdd1c35aa9
ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,easemytrip,EaseMyTrip.com,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,59c1ecd66e4b88315ce1b1c322a4d78c410667d46c00f6190d4ead083f541096
ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,edreams,eDreams,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,7305a14c97706f19259316f3f91994c6efa22f687b87a396e004d419309fa7e6
ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,evendo,Evendo,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,7e5ab91bb2f9716d7177ae07fd90405ea9dc3fe2d44735cdd74a10744811d06b
ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,561375ec42de5ca8cd23848df46cbbe32d1f19f4d3d5254eb8175c0b0744a4d8
ChIJrWQ2AHOZ4jAR6TK_h7BIqAo,goseek,goseek.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c61042f35244e7955c724fc80c5c04eaf77a7b6f0af3d872b491ffe414b2f9d2
