交通类型代码,交通类型中文,route_id,stop_id,最小stop_sequence,最大stop_sequence,经过行程数
3,公交车,520,3548,51,51,2
3,公交车,520,3549,52,52,2
3,公交车,520,3550,53,53,2
3,公交车,520,3551,54,54,2
3,公交车,520,3553,55,55,2
3,公交车,520,3554,56,56,2
3,公交车,520,3555,57,57,2
3,公交车,520,3556,59,59,2
3,公交车,520,3557,60,60,2
3,公交车,520,3558,61,61,2
3,公交车,520,3559,62,62,2
3,公交车,520,3560,12,12,2
3,公交车,520,3561,13,13,2
3,公交车,520,3562,14,14,2
3,公交车,520,3563,15,15,2
3,公交车,520,3564,16,16,2
3,公交车,520,3565,17,17,2
3,公交车,520,3566,18,18,2
3,公交车,520,3567,19,19,2
3,公交车,520,3568,20,20,2
3,公交车,520,3569,21,21,2
3,公交车,520,3572,22,22,2
3,公交车,520,3573,23,23,2
3,公交车,520,3574,24,24,2
3,公交车,520,3575,25,25,2
3,公交车,520,3580,4,4,2
3,公交车,520,3581,6,6,2
3,公交车,520,3618,59,59,2
3,公交车,520,3619,61,61,2
3,公交车,520,3620,62,62,2
3,公交车,520,3997,2,2,2
3,公交车,520,3998,3,3,2
3,公交车,520,3999,4,4,2
3,公交车,520,400,46,46,2
3,公交车,520,4000,6,6,2
3,公交车,520,4001,7,7,2
3,公交车,520,4050,56,56,2
3,公交车,520,4104,70,70,2
3,公交车,520,4105,71,71,2
3,公交车,520,4106,73,73,2
3,公交车,520,4107,74,74,2
3,公交车,520,4108,75,75,2
3,公交车,520,4223,42,42,2
3,公交车,520,4337,58,58,2
3,公交车,520,4429,7,7,2
3,公交车,520,4750,60,60,2
3,公交车,520,4768,1,64,4
3,公交车,520,4784,35,35,2
3,公交车,520,4814,10,10,2
3,公交车,520,5085,11,11,2
3,公交车,520,5086,12,12,2
3,公交车,520,5087,13,13,2
3,公交车,520,5088,53,53,2
3,公交车,520,5089,52,52,2
3,公交车,520,5090,15,15,2
3,公交车,520,5091,8,8,2
3,公交车,520,510,55,55,2
3,公交车,520,5365,43,43,2
3,公交车,520,5379,27,27,2
3,公交车,520,5396,26,26,2
3,公交车,520,616,1,1,2
3,公交车,520,652,14,14,2
3,公交车,521,14663,13,13,1
3,公交车,521,14943,27,27,1
3,公交车,521,14944,30,30,1
3,公交车,521,14950,8,8,3
3,公交车,521,14957,15,15,3
3,公交车,521,17077,32,32,2
3,公交车,521,1923,1,38,4
3,公交车,521,2445,12,12,1
3,公交车,521,2446,14,14,1
3,公交车,521,2448,16,16,1
3,公交车,521,2450,15,15,1
3,公交车,521,2451,30,30,3
3,公交车,521,2452,31,31,3
3,公交车,521,2460,39,39,3
3,公交车,521,2461,40,40,3
3,公交车,521,2463,41,41,3
3,公交车,521,2723,29,29,3
3,公交车,521,2724,32,32,1
3,公交车,521,2725,33,33,3
3,公交车,521,2726,34,34,3
3,公交车,521,2728,36,36,3
3,公交车,521,2730,7,7,1
3,公交车,521,2731,8,8,1
3,公交车,521,2732,9,9,1
3,公交车,521,2733,10,10,1
3,公交车,521,2734,11,11,1
3,公交车,521,3032,25,25,3
3,公交车,521,3033,26,26,3
3,公交车,521,3345,28,28,1
3,公交车,521,3346,29,29,1
3,公交车,521,3347,12,12,3
3,公交车,521,3350,31,31,1
3,公交车,521,3351,32,32,1
3,公交车,521,3352,7,7,3
3,公交车,521,3353,33,33,1
3,公交车,521,3354,34,34,1
3,公交车,521,3357,36,36,1
3,公交车,521,3358,37,37,1
3,公交车,521,3373,2,2,3
3,公交车,521,3374,3,3,3
3,公交车,521,3375,4,4,3
3,公交车,521,3376,5,5,3
3,公交车,521,3378,6,6,3
3,公交车,521,3379,9,9,3
3,公交车,521,3380,10,10,3
3,公交车,521,3381,11,11,3
3,公交车,521,3383,13,13,3
3,公交车,521,3420,17,17,1
3,公交车,521,3731,1,1,1
3,公交车,521,3732,2,2,1
3,公交车,521,3737,3,3,1
3,公交车,521,378,14,14,3
3,公交车,521,3919,16,16,3
3,公交车,521,3920,17,17,3
3,公交车,521,3921,18,18,3
3,公交车,521,3922,19,19,3
3,公交车,521,3923,20,20,3
3,公交车,521,3924,21,21,3
3,公交车,521,3925,22,22,3
3,公交车,521,3926,23,23,3
3,公交车,521,3984,19,19,1
3,公交车,521,3985,21,21,1
3,公交车,521,3986,22,22,1
3,公交车,521,3987,23,23,1
3,公交车,521,3988,24,24,1
3,公交车,521,3989,25,25,1
3,公交车,521,3990,26,26,1
3,公交车,521,4045,6,6,1
3,公交车,521,4057,37,37,3
3,公交车,521,4059,38,38,3
3,公交车,521,4154,18,18,1
3,公交车,521,4156,24,24,3
3,公交车,521,4224,35,35,1
3,公交车,521,4286,27,27,3
3,公交车,521,4584,28,28,3
3,公交车,521,4682,4,4,1
3,公交车,521,4683,5,5,1
3,公交车,521,4837,35,35,3
3,公交车,521,5348,20,20,1
3,公交车,526,13956,14,14,2
3,公交车,526,14679,43,43,2
3,公交车,526,15044,6,6,2
3,公交车,526,15045,16,16,2
3,公交车,526,15047,32,32,2
3,公交车,526,15048,33,33,2
3,公交车,526,15049,38,39,2
3,公交车,526,15050,42,43,2
3,公交车,526,15051,49,50,2
3,公交车,526,1584,9,9,2
3,公交车,526,17077,3,3,1
3,公交车,526,17957,23,23,2
3,公交车,526,18081,2,2,2
3,公交车,526,1954,8,8,2
3,公交车,526,2441,55,55,2
3,公交车,526,2442,58,58,2
3,公交车,526,2452,2,2,2
3,公交车,526,2455,59,59,2
3,公交车,526,2724,3,3,1
3,公交车,526,2725,4,4,2
3,公交车,526,2726,5,5,2
3,公交车,526,2728,7,7,2
3,公交车,526,2743,1,60,4
3,公交车,526,2897,61,61,2
3,公交车,526,2898,1,62,4
3,公交车,526,3176,48,48,2
3,公交车,526,3177,49,49,2
3,公交车,526,3178,50,50,2
3,公交车,526,3179,51,51,2
3,公交车,526,3180,52,52,2
3,公交车,526,3181,53,53,2
3,公交车,526,3257,10,10,2
3,公交车,526,3258,11,11,2
3,公交车,526,3259,12,12,2
3,公交车,526,3260,13,13,2
3,公交车,526,3488,42,42,2
3,公交车,526,3493,20,20,2
3,公交车,526,3666,25,25,2
3,公交车,526,3668,26,26,2
3,公交车,526,3669,27,27,2
3,公交车,526,3670,28,28,1
3,公交车,526,3671,28,29,2
3,公交车,526,3672,30,31,2
3,公交车,526,3673,37,38,2
3,公交车,526,3674,34,34,2
3,公交车,526,3675,35,35,2
3,公交车,526,3676,36,36,2
3,公交车,526,3677,37,37,2
3,公交车,526,3678,38,38,2
3,公交车,526,3679,23,23,2
3,公交车,526,3852,5,5,2
3,公交车,526,3853,11,11,2
3,公交车,526,3854,40,40,2
3,公交车,526,3855,41,41,2
3,公交车,526,3857,44,44,2
3,公交车,526,3858,47,47,2
3,公交车,526,3865,15,15,2
3,公交车,526,3866,17,17,2
3,公交车,526,3868,19,19,2
3,公交车,526,3870,21,21,2
3,公交车,526,3871,22,22,2
3,公交车,526,3872,24,24,2
3,公交车,526,3873,40,41,2
3,公交车,526,3874,41,42,2
3,公交车,526,3875,45,46,2
3,公交车,526,3876,46,47,2
3,公交车,526,3877,55,56,2
3,公交车,526,4057,54,54,2
3,公交车,526,4369,18,18,2
3,公交车,526,4608,16,16,2
3,公交车,526,4609,45,45,2
3,公交车,526,4610,46,46,2
3,公交车,526,4636,58,59,2
3,公交车,526,4642,26,26,2
3,公交车,526,4650,39,40,2
3,公交车,526,4651,50,51,2
3,公交车,526,4652,57,58,2
3,公交车,526,4653,3,3,2
3,公交车,526,4654,7,7,2
3,公交车,526,4655,8,8,2
3,公交车,526,4656,53,54,2
3,公交车,526,4684,56,56,2
3,公交车,526,4685,57,57,2
3,公交车,526,4687,10,10,2
3,公交车,526,4688,13,13,2
3,公交车,526,4689,14,14,2
3,公交车,526,4690,15,15,2
3,公交车,526,4691,17,17,2
3,公交车,526,4693,18,18,2
3,公交车,526,4694,19,19,2
3,公交车,526,4695,20,20,2
3,公交车,526,4696,21,21,2
3,公交车,526,4697,22,22,2
3,公交车,526,4699,25,25,2
3,公交车,526,4700,24,24,2
3,公交车,526,4701,27,27,2
3,公交车,526,4702,28,28,2
3,公交车,526,4703,29,29,2
3,公交车,526,4704,30,30,2
3,公交车,526,4705,31,31,2
3,公交车,526,4706,29,30,2
3,公交车,526,4707,31,32,2
3,公交车,526,4708,32,33,2
3,公交车,526,4709,33,34,2
3,公交车,526,4710,34,35,2
3,公交车,526,4711,35,36,2
3,公交车,526,4712,36,37,2
3,公交车,526,4714,43,44,2
3,公交车,526,4716,12,12,2
3,公交车,526,4721,44,45,2
3,公交车,526,4722,48,49,2
3,公交车,526,4723,54,55,2
3,公交车,526,4724,56,57,2
3,公交车,526,4725,4,4,2
3,公交车,526,4726,47,48,2
3,公交车,526,4727,51,52,2
3,公交车,526,4728,52,53,2
3,公交车,526,4729,9,9,2
3,公交车,526,4837,6,6,2
3,公交车,526,4940,39,39,2
3,公交车,526,618,60,60,2
3,公交车,545,1116,25,25,2
3,公交车,545,1117,26,26,2
3,公交车,545,1120,55,55,2
3,公交车,545,1121,54,54,2
3,公交车,545,1123,30,30,2
3,公交车,545,1124,32,32,2
3,公交车,545,1125,33,33,2
3,公交车,545,1126,50,50,2
3,公交车,545,1128,35,35,2
3,公交车,545,1130,47,47,2
3,公交车,545,1131,45,45,2
3,公交车,545,1132,38,38,2
3,公交车,545,1133,39,39,2
3,公交车,545,1135,40,40,2
3,公交车,545,1136,41,41,2
3,公交车,545,1137,42,42,2
3,公交车,545,1138,43,43,2
3,公交车,545,1139,45,45,2
3,公交车,545,1140,47,47,2
3,公交车,545,1141,49,49,2
3,公交车,545,1142,50,50,2
3,公交车,545,1145,51,51,2
3,公交车,545,1146,32,32,2
3,公交车,545,1147,33,33,2
3,公交车,545,1149,34,34,2
3,公交车,545,1150,48,48,2
3,公交车,545,1151,36,36,2
3,公交车,545,1153,38,38,2
3,公交车,545,1154,39,39,2
3,公交车,545,1156,42,42,2
3,公交车,545,1157,43,43,2
3,公交车,545,1158,44,44,2
3,公交车,545,1159,36,36,2
3,公交车,545,1160,48,48,2
3,公交车,545,1161,49,49,2
3,公交车,545,1163,34,34,2
3,公交车,545,1164,51,51,2
3,公交车,545,1165,52,52,2
3,公交车,545,1166,53,53,2
3,公交车,545,1167,29,29,2
3,公交车,545,1169,27,27,2
3,公交车,545,1170,57,57,2
3,公交车,545,1388,83,83,2
3,公交车,545,1389,84,84,2
3,公交车,545,14214,24,24,2
3,公交车,545,14215,58,58,2
3,公交车,545,14216,23,23,2
3,公交车,545,14217,59,59,2
3,公交车,545,14218,22,22,2
3,公交车,545,14219,60,60,2
3,公交车,545,14220,61,61,2
3,公交车,545,14221,21,21,2
3,公交车,545,14222,62,62,2
3,公交车,545,14223,20,20,2
3,公交车,545,14224,63,63,2
3,公交车,545,14225,19,19,2
3,公交车,545,14226,18,18,2
3,公交车,545,14227,64,64,2
3,公交车,545,14228,17,17,2
3,公交车,545,14229,65,65,2
3,公交车,545,14230,66,66,2
3,公交车,545,14231,16,16,2
3,公交车,545,14232,67,67,2
3,公交车,545,14233,15,15,2
3,公交车,545,14234,14,14,2
3,公交车,545,14235,68,68,2
3,公交车,545,14236,13,13,2
3,公交车,545,14237,12,12,2
3,公交车,545,14238,70,70,2
3,公交车,545,14239,71,71,2
3,公交车,545,14240,11,11,2
3,公交车,545,14241,72,72,2
3,公交车,545,14242,10,10,2
3,公交车,545,14243,73,73,2
3,公交车,545,14244,9,9,2
3,公交车,545,14245,8,8,2
3,公交车,545,14246,74,74,2
3,公交车,545,14247,75,75,2
3,公交车,545,14248,7,7,2
3,公交车,545,14249,6,6,2
3,公交车,545,14250,76,76,2
3,公交车,545,14251,77,77,2
3,公交车,545,14252,4,4,2
3,公交车,545,14255,78,78,2
3,公交车,545,14256,3,3,2
3,公交车,545,14258,2,2,2
3,公交车,545,14259,1,80,4
3,公交车,545,14661,59,59,2
3,公交车,545,14699,31,31,2
3,公交车,545,14700,35,35,2
3,公交车,545,14701,41,41,2
3,公交车,545,14702,46,46,2
3,公交车,545,14717,31,31,2
3,公交车,545,14725,37,37,2
3,公交车,545,14726,44,44,2
3,公交车,545,14727,52,52,2
3,公交车,545,14744,56,56,2
3,公交车,545,14967,1,86,4
3,公交车,545,14968,2,2,2
3,公交车,545,15195,69,69,2
3,公交车,545,17587,79,79,2
3,公交车,545,18041,5,5,2
3,公交车,545,18043,57,57,2
3,公交车,545,18044,28,28,2
3,公交车,545,18133,3,3,2
3,公交车,545,2041,85,85,2
3,公交车,545,2049,55,55,2
3,公交车,545,2050,56,56,2
3,公交车,545,2053,58,58,2
3,公交车,545,2054,60,60,2
3,公交车,545,2055,61,61,2
3,公交车,545,2056,62,62,2
3,公交车,545,2057,63,63,2
3,公交车,545,2058,64,64,2
3,公交车,545,2059,65,65,2
3,公交车,545,2061,21,21,2
3,公交车,545,2062,22,22,2
3,公交车,545,2063,23,23,2
3,公交车,545,2064,24,24,2
3,公交车,545,2065,25,25,2
3,公交车,545,2066,26,26,2
3,公交车,545,2068,27,27,2
3,公交车,545,2070,29,29,2
3,公交车,545,2071,30,30,2
3,公交车,545,2122,4,4,2
3,公交车,545,2123,5,5,2
3,公交车,545,2124,6,6,2
3,公交车,545,2125,82,82,2
3,公交车,545,2126,7,7,2
3,公交车,545,2127,8,8,2
3,公交车,545,2128,80,80,2
3,公交车,545,2129,81,81,2
3,公交车,545,2750,53,53,2
3,公交车,545,2996,11,11,2
3,公交车,545,2997,12,12,2
3,公交车,545,2998,13,13,2
3,公交车,545,2999,14,14,2
3,公交车,545,3000,15,15,2
3,公交车,545,3001,16,16,2
3,公交车,545,3002,17,17,2
3,公交车,545,3003,18,18,2
3,公交车,545,3005,19,19,2
3,公交车,545,3007,68,68,2
3,公交车,545,3008,69,69,2
3,公交车,545,372,77,77,2
3,公交车,545,3859,78,78,2
3,公交车,545,3860,79,79,2
3,公交车,545,3861,9,9,2
3,公交车,545,3863,10,10,2
3,公交车,545,412,46,46,2
3,公交车,545,4357,37,37,2
3,公交车,545,4363,54,54,2
3,公交车,545,5117,66,66,2
3,公交车,545,5118,67,67,2
3,公交车,545,5120,70,70,2
3,公交车,545,5121,71,71,2
3,公交车,545,5122,72,72,2
3,公交车,545,5123,73,73,2
3,公交车,545,5124,74,74,2
3,公交车,545,5125,75,75,2
3,公交车,545,5126,76,76,2
3,公交车,545,5129,20,20,2
3,公交车,545,5351,40,40,2
3,公交车,545,5359,28,28,2
3,公交车,551,1061,2,2,2
3,公交车,551,1296,3,3,2
3,公交车,551,14978,50,50,2
3,公交车,551,1513,42,42,2
3,公交车,551,15196,14,14,2
3,公交车,551,15198,51,51,2
3,公交车,551,15200,64,64,2
3,公交车,551,15201,57,57,2
3,公交车,551,2272,15,15,2
3,公交车,551,2300,4,4,2
3,公交车,551,2302,5,5,2
3,公交车,551,2373,1,66,4
3,公交车,551,2396,63,63,2
3,公交车,551,2397,64,64,2
3,公交车,551,2439,6,6,2
3,公交车,551,2440,7,7,2
3,公交车,551,2863,57,57,2
3,公交车,551,2864,58,58,2
3,公交车,551,2865,59,59,2
3,公交车,551,2866,60,60,2
3,公交车,551,2867,61,61,2
3,公交车,551,2881,8,8,2
3,公交车,551,2882,9,9,2
3,公交车,551,2883,10,10,2
3,公交车,551,2884,11,11,2
3,公交车,551,2885,12,12,2
3,公交车,551,2886,22,22,2
3,公交车,551,2887,31,31,2
3,公交车,551,3625,47,47,2
3,公交车,551,3626,49,49,2
3,公交车,551,3627,50,50,2
3,公交车,551,3628,16,16,2
3,公交车,551,3629,17,17,2
3,公交车,551,3630,18,18,2
3,公交车,551,3631,19,19,2
3,公交车,551,3632,21,21,2
3,公交车,551,3633,22,22,2
3,公交车,551,3634,23,23,2
3,公交车,551,3635,24,24,2
3,公交车,551,3636,25,25,2
3,公交车,551,3637,26,26,2
3,公交车,551,3638,27,27,2
3,公交车,551,3639,28,28,2
3,公交车,551,3640,29,29,2
3,公交车,551,3641,30,30,2
3,公交车,551,3642,31,31,2
3,公交车,551,3643,32,32,2
3,公交车,551,3644,33,33,2
3,公交车,551,3645,34,34,2
3,公交车,551,3646,35,35,2
3,公交车,551,3647,36,36,2
3,公交车,551,3648,37,37,2
3,公交车,551,3649,38,38,2
3,公交车,551,3650,39,39,2
3,公交车,551,3651,40,40,2
3,公交车,551,3652,41,41,2
3,公交车,551,3653,42,42,2
3,公交车,551,3654,43,43,2
3,公交车,551,3655,44,44,2
3,公交车,551,3656,45,45,2
3,公交车,551,3657,46,46,2
3,公交车,551,3658,47,47,2
3,公交车,551,3659,48,48,2
3,公交车,551,3686,20,20,2
3,公交车,551,3687,21,21,2
3,公交车,551,3688,23,23,2
3,公交车,551,3689,24,24,2
3,公交车,551,3690,25,25,2
3,公交车,551,3691,26,26,2
3,公交车,551,3692,28,28,2
3,公交车,551,3693,29,29,2
3,公交车,551,3694,30,30,2
3,公交车,551,3695,33,33,2
3,公交车,551,3696,34,34,2
3,公交车,551,3697,35,35,2
3,公交车,551,3698,36,36,2
3,公交车,551,3699,37,37,2
3,公交车,551,3700,38,38,2
3,公交车,551,3701,39,39,2
3,公交车,551,3702,40,40,2
3,公交车,551,3703,41,41,2
3,公交车,551,3704,43,43,2
3,公交车,551,3705,44,44,2
3,公交车,551,3706,45,45,2
3,公交车,551,3707,46,46,2
3,公交车,551,387,62,62,2
3,公交车,551,3947,13,13,2
3,公交车,551,3948,14,14,2
3,公交车,551,3949,15,15,2
3,公交车,551,3950,16,16,2
3,公交车,551,3951,17,17,2
3,公交车,551,3952,18,18,2
3,公交车,551,3953,19,19,2
3,公交车,551,3956,51,51,2
3,公交车,551,3957,52,52,2
3,公交车,551,3958,53,53,2
3,公交车,551,3959,54,54,2
3,公交车,551,3960,55,55,2
3,公交车,551,3961,56,56,2
3,公交车,551,4377,20,20,2
3,公交车,551,4605,32,32,2
3,公交车,551,4715,49,49,2
3,公交车,551,4778,65,65,2
3,公交车,551,4779,48,48,2
3,公交车,551,4787,2,2,2
3,公交车,551,4788,3,3,2
3,公交车,551,4789,4,4,2
3,公交车,551,4790,5,5,2
3,公交车,551,4791,6,6,2
3,公交车,551,4792,7,7,2
3,公交车,551,4793,8,8,2
3,公交车,551,4794,9,9,2
3,公交车,551,4795,10,10,2
3,公交车,551,4796,11,11,2
3,公交车,551,4797,12,12,2
3,公交车,551,4798,13,13,2
3,公交车,551,4799,52,52,2
3,公交车,551,4800,53,53,2
3,公交车,551,4801,54,54,2
3,公交车,551,4802,56,56,2
3,公交车,551,4803,59,59,2
3,公交车,551,4804,60,60,2
3,公交车,551,4805,62,62,2
3,公交车,551,4806,63,63,2
3,公交车,551,4807,1,65,4
3,公交车,551,4929,55,55,2
3,公交车,551,4930,58,58,2
3,公交车,551,4931,61,61,2
3,公交车,551,809,27,27,2
3,公交车,552,1061,2,2,2
3,公交车,552,1296,3,3,2
3,公交车,552,14978,51,51,2
3,公交车,552,15108,12,12,2
3,公交车,552,1513,44,44,2
3,公交车,552,15202,57,57,2
3,公交车,552,15203,6,6,2
3,公交车,552,15204,63,63,2
3,公交车,552,15206,64,64,2
3,公交车,552,15207,65,65,2
3,公交车,552,15208,3,3,2
3,公交车,552,15209,2,2,2
3,公交车,552,15210,66,66,2
3,公交车,552,15211,1,67,4
3,公交车,552,15212,4,4,2
3,公交车,552,15213,5,5,2
3,公交车,552,15214,7,7,2
3,公交车,552,1968,62,62,2
3,公交车,552,1971,8,8,2
3,公交车,552,1974,58,58,2
3,公交车,552,1975,59,59,2
3,公交车,552,1976,60,60,2
3,公交车,552,1977,61,61,2
3,公交车,552,2268,10,10,2
3,公交车,552,2269,11,11,2
3,公交车,552,2270,13,13,2
3,公交车,552,2271,14,14,2
3,公交车,552,2272,16,16,2
3,公交车,552,2300,4,4,2
3,公交车,552,2302,5,5,2
3,公交车,552,2325,53,53,2
3,公交车,552,2326,54,54,2
3,公交车,552,2327,56,56,2
3,公交车,552,2373,1,67,4
3,公交车,552,2396,64,64,2
3,公交车,552,2397,65,65,2
3,公交车,552,2438,6,6,2
3,公交车,552,2439,7,7,2
3,公交车,552,2440,8,8,2
3,公交车,552,2863,58,58,2
3,公交车,552,2864,59,59,2
3,公交车,552,2865,60,60,2
3,公交车,552,2866,61,61,2
3,公交车,552,2867,62,62,2
3,公交车,552,2881,9,9,2
3,公交车,552,2882,10,10,2
3,公交车,552,2883,11,11,2
3,公交车,552,2884,12,12,2
3,公交车,552,2885,13,13,2
3,公交车,552,2886,24,24,2
3,公交车,552,2887,33,33,2
3,公交车,552,3625,49,49,2
3,公交车,552,3626,51,51,2
3,公交车,552,3627,52,52,2
3,公交车,552,3628,17,17,2
3,公交车,552,3629,18,18,2
3,公交车,552,3630,19,19,2
3,公交车,552,3631,20,20,2
3,公交车,552,3632,22,22,2
3,公交车,552,3633,23,23,2
3,公交车,552,3634,24,24,2
3,公交车,552,3635,25,25,2
3,公交车,552,3636,26,26,2
3,公交车,552,3637,27,27,2
3,公交车,552,3638,28,28,2
3,公交车,552,3639,29,29,2
3,公交车,552,3640,30,30,2
3,公交车,552,3641,31,31,2
3,公交车,552,3642,32,32,2
3,公交车,552,3643,33,33,2
3,公交车,552,3644,34,34,2
3,公交车,552,3645,35,35,2
3,公交车,552,3646,36,36,2
3,公交车,552,3647,37,37,2
3,公交车,552,3648,38,38,2
3,公交车,552,3649,39,39,2
3,公交车,552,3650,40,40,2
3,公交车,552,3651,41,41,2
3,公交车,552,3652,42,42,2
3,公交车,552,3653,43,43,2
3,公交车,552,3654,44,44,2
3,公交车,552,3655,45,45,2
3,公交车,552,3656,46,46,2
3,公交车,552,3657,47,47,2
3,公交车,552,3658,48,48,2
3,公交车,552,3659,49,49,2
3,公交车,552,3686,22,22,2
3,公交车,552,3687,23,23,2
3,公交车,552,3688,25,25,2
3,公交车,552,3689,26,26,2
3,公交车,552,3690,27,27,2
3,公交车,552,3691,28,28,2
3,公交车,552,3692,30,30,2
3,公交车,552,3693,31,31,2
3,公交车,552,3694,32,32,2
3,公交车,552,3695,35,35,2
3,公交车,552,3696,36,36,2
3,公交车,552,3697,37,37,2
3,公交车,552,3698,38,38,2
3,公交车,552,3699,39,39,2
3,公交车,552,3700,40,40,2
3,公交车,552,3701,41,41,2
3,公交车,552,3702,42,42,2
3,公交车,552,3703,43,43,2
3,公交车,552,3704,45,45,2
3,公交车,552,3705,46,46,2
3,公交车,552,3706,47,47,2
3,公交车,552,3707,48,48,2
3,公交车,552,383,15,15,2
3,公交车,552,387,63,63,2
3,公交车,552,3947,14,14,2
3,公交车,552,3948,15,15,2
3,公交车,552,3949,16,16,2
3,公交车,552,3950,17,17,2
3,公交车,552,3951,18,18,2
3,公交车,552,3952,19,19,2
3,公交车,552,3953,20,20,2
3,公交车,552,3956,52,52,2
3,公交车,552,3957,53,53,2
3,公交车,552,3958,54,54,2
3,公交车,552,3959,55,55,2
3,公交车,552,3960,56,56,2
3,公交车,552,3961,57,57,2
3,公交车,552,4377,21,21,2
3,公交车,552,4605,34,34,2
3,公交车,552,4715,50,50,2
3,公交车,552,4717,21,21,2
3,公交车,552,4778,66,66,2
3,公交车,552,4779,50,50,2
3,公交车,552,4780,55,55,2
3,公交车,552,5380,9,9,2
3,公交车,552,809,29,29,2
3,公交车,560,1263,70,70,2
3,公交车,560,13857,26,26,2
3,公交车,560,14745,74,74,2
3,公交车,560,14752,49,49,2
3,公交车,560,14954,58,58,2
3,公交车,560,14955,64,64,2
3,公交车,560,15021,9,9,2
3,公交车,560,15078,46,46,2
3,公交车,560,15082,67,67,2
3,公交车,560,1592,28,28,2
3,公交车,560,1593,29,29,2
3,公交车,560,1594,30,30,2
3,公交车,560,1595,31,31,2
3,公交车,560,1596,33,33,2
3,公交车,560,1597,50,50,2
3,公交车,560,1598,35,35,2
3,公交车,560,1599,36,36,2
3,公交车,560,1600,37,37,2
3,公交车,560,1601,38,38,2
3,公交车,560,1602,40,40,2
3,公交车,560,1603,41,41,2
3,公交车,560,1604,42,42,2
3,公交车,560,1605,43,43,2
3,公交车,560,1606,44,44,2
3,公交车,560,1607,45,45,2
3,公交车,560,1608,46,46,2
3,公交车,560,1609,48,48,2
3,公交车,560,1610,35,35,2
3,公交车,560,1611,51,51,2
3,公交车,560,1612,52,52,2
3,公交车,560,1613,60,60,2
3,公交车,560,1615,25,25,2
3,公交车,560,1616,28,28,2
3,公交车,560,1617,33,33,2
3,公交车,560,1618,34,34,2
3,公交车,560,1619,50,50,2
3,公交车,560,1620,36,36,2
3,公交车,560,1621,37,37,2
3,公交车,560,1622,39,39,2
3,公交车,560,1623,40,40,2
3,公交车,560,1624,41,41,2
3,公交车,560,1625,42,42,2
3,公交车,560,1626,43,43,2
3,公交车,560,1627,44,44,2
3,公交车,560,1628,45,45,2
3,公交车,560,1629,47,47,2
3,公交车,560,1630,48,48,2
3,公交车,560,1631,49,49,2
3,公交车,560,1632,34,34,2
3,公交车,560,1633,51,51,2
