Google地点ID,地点名称,入住日期,退房日期,入住人数,供应商,是否官方,当前价格数值,原价数值,含税价格数值,币种,价格说明,预订链接
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Travelocity.com,否,102,,110,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osw3AiNkbRC4JRowRvcYExNeaGvZGdg8_Fc9vSGcj7_Wf8uTwuisPe0BEaX_IveANmMUQGN2pQ-Gh2vwqatmVRITOv6wOY3_gG5iEIWymmFSzARArkJ42rEfOvDhbO8oqzlk17y8FIaJsQLma2AmycQEwJY6LqFum2ruP4JKlSi9xq81uOFi17PmoMOYVKlm&pcurl=https://www.travelocity.com/Hotel-Search?selected%3D92379035%26startDate%3D2026-10-06%26endDate%3D2026-10-07%26adults%3D2%26children%3D%26MDPCID%3Dtravelocity-US.META.HPA.ORGANIC.HOTEL%26MDPDTL%3DHTL.92379035.20261006.20261007.DDT.39.CID..AUDID..mapresults%26mpg%3DUSD%26mpf%3D109.57%26mpj%3D16.48%26mpr%3D9.31%26mctc%3D10%26rateplanid%3D389883936%26mpm%3D24%26mpn%3D321942172%26mpo%3DEC%26mpp%3D1&s=AD1XQnlf3-Kkp0RZzyaaarKBBC1j
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Bluepillow.com,否,103,,110,USD,,"https://www.google.com/travel/lodging/clk?pc=AA80OszGpbri67ThNkSwmQcBhxmJVGEj98lqv42_nXDeBUekg5XC3OiW5nABQ0lL3LmyT5mkiqgZE2EoeRb-tOdqJnPtowBZWMsN27l5763f7QP1TFUMmnIC5iM8hmDprLRD0g57mcY3j4DIcJKCOcqYug67j1Dd0G2LDrMUTRjw0A4gwRJbKKon4T_sXg&pcurl=https://www.bluepillow.com/search/65cacb5d671b07d23c702f06?begin%3D2026-10-06%26end%3D2026-10-07%26block_id%3D-b,w5CgLvN4LRUKpCtR7eEyKdEl8PlP3Re6sBpG0CS9yix8wvpT2BY5Hb1wxFlx02R9NJ8l-5O62yiSawW1icZ3kA,-bkng-Hotel%26fees%3D9.96%26tax%3D16.47%26total%3D109.54%26adults%3D2%26childs%3D0%26infants%3D0%26childrens%3D0%26country%3DUS%26currency%3DUSD%26language%3Dzh%26source%3Dmapresults%26utm_campaign%3Dhotel%26prid%3D&s=AD1XQnmFPsCHDQtCqocyjVoIPS7o"
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,Clicktrip.com,否,103,,110,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Oswb6dk8LT__7ucEbXFmpvpKjBEw_mXvmgfbDe79iZ5_9VUB_A75LZ6JgeWdqbJW6Gi8pTOed-os4NPIf_hmsbBYxHsDEL6uAsM3i2T43nQb6d-fdaWbnAQk9Fs7__dEVr6bN9Naoxyw4splYdx-CKtmCBiz6GVGfFm1QCqFUef4PWIENg2__POd8N0r1QynxakskLNo4vc&pcurl=https://clicktrip.com/hotels/details/ifps0xgYYBQvNxTdKETmJ7V6UW6b_QdPaSwqFARNeduy3qw1G1eEkr8b5qNdaRuQnYxDsDHetkSgAYfXOWo_zFgA-E3R_av9iX-I9-7-E8M1OM9AltnjSJ-HOFnHI65C0?locale%3Dzh%26currency%3DUSD%26pos%3DUS%26date_type%3Ddefault%26taf%3Dsh-4YdYKZx55HcOF-ul0Vzf1a5JG1WG5VSc4965pMz3tambRZ4hkSQiDjzomLtNa0%26verification%3Dfalse%26clk_src%3D%26utm_source%3Dgha%26rate_rule_id%3D&s=AD1XQnk8ds2U-JVBbSmSYjINVk5b
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,eDreams,否,102,,110,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyMAML8GrcD3feiKhjOoOji7GI-q7bvgbtxATuuesvA8SU4yBhFlW8GzgilY1m6qbU6ME5ggV1AS8zJ9mnpOgLc7wKSxMR0RsUOq1zWwYmZAWO4lBk2-0CdjGKMcC1mddp5c8JNVp0uSe-Ax2Jxbfpr3JQh4QVmII0KGXb2L8TQIMhPTFj2&pcurl=https://accommodation.edreams.net/Hotel-Search?selected%3D92379035%26startDate%3D2026-10-06%26endDate%3D2026-10-07%26adults%3D2%26children%3D%26mpf%3D109.57%26cur%3DUSD%26mpj%3D16.48%26MDPCID%3DeDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL%26mpl%3DUSD%26numberOfRooms%3D1%26locale%3Den_US%26rffrid%3Dh4p.hcom.US.ghaodigeo.000.000.kwrd%3D%26pos%3DEDREAMS_US%26rateplanid%3D389883936%26mctc%3D10%26utm_medium%3Dmetasearch%26utm_campaign%3D2957129120%26utm_term%3Dhotel%26utm_source%3DFREEBOOKING&s=AD1XQnkJNjKQTvhj5yW1FJZyYoUE
ChIJW2suuOCZ4jARn5DZfMSQDSI,曼谷三洋都喜蒂尔酒店,2026-10-06,2026-10-07,2,"dusitD2 Samyan, Bangkok",是,93,,109,USD,免费早餐,https://www.google.com/travel/lodging/clk?pc=AA80OszK4EA7FcdSmwZyRSmiAlruU-poxh-Qn-ygan1bRiELV1MNgINvYwrFAjNkdSEfI-aJbjWBb4dz2YzK53SowGZI6q28inC-9njhkrfWuuAEOHGeApp27QERMKccmcoSbD_zPwx8WLsO7YEcCuOm4jeGFx4vDqA30DPk4dyI2id7mvtRnl4kaCVB&pcurl=https://linkcenter.derbysoftca.com/dplatform-linkcenter/booking.htm?hotelCode%3DDUSIT-41219%26providerHotelCode%3DDUSIT-41219%26checkInDate%3D2026-10-06%26checkOutDate%3D2026-10-07%26identifier%3Ddh-google%26price%3D3601.62%26roomTypeCode%3DSUAK%26ratePlanCode%3D57PCSBP%26currency%3DTHB%26userCurrency%3DUSD%26language%3Dzh%26userCountry%3DUS%26testClick%3Dfalse%26sitetype%3Dmapresults%26deviceType%3Ddesktop%26priceDisplayedTax%3D16.43%26priceDisplayedTotal%3D109.24%26partnerId%3Dderbysoft%26campaignid%3D%26userlistid%3D%26ifDefaultDate%3Ddefault%26isPromoted%3Dfalse%26s_is_ad%3Dfalse%26adults%3D2%26children%3D0%26clk_src%3D%26is_ds_account%3Dtrue&s=AD1XQnnQg8jIydCJfPNE-aSjSl0I
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Expedia.com,否,308,,329,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwjoxrf55cKWAxV0EK0GHYWPCGcYACICCAEQARoCcHY&co=1&ase=2&gclid=EAIaIQobChMI6Ma3-eXClgMVdBCtBh2FjwhnEAoYASABEgLiS_D_BwE&cid=CAASygHkaO1p-rbI52s8vF2Jg4Z6HAu7u08eChJWMH5eaSqy5DtzzHV1IFwp64vhQttnRD1U49-vpH9vgctIJcsdk1pRgqyaIcgqjSP-jbUv1IybXurvmm-rpvChtzilqra5LA0RvBXvdwoZUqCk8qgQWydvAEo71yD8kLEwZg4wfRgiwoWbMTEA2tqR9xqFf4C_QVoCVM4t8ESvs6qDAQ38lcUzp5uQkZuEPckLaIQpqPehgxZhVjHSMbKI0fEMyxVsiXpMfOnlhGkHw_6X&cce=2&category=acrcp_v1_32&sig=AOD64_3Ykcr4-V3hn0XQasQRDiMJCuld6A&nis=4&adurl
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Sindhorn Kempinski Hotel Bangkok,是,307,,328,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwjoxrf55cKWAxV0EK0GHYWPCGcYACICCAEQCBoCcHY&co=1&ase=2&gclid=EAIaIQobChMI6Ma3-eXClgMVdBCtBh2FjwhnEAoYAiABEgLFe_D_BwE&cid=CAASygHkaO1p-rbI52s8vF2Jg4Z6HAu7u08eChJWMH5eaSqy5DtzzHV1IFwp64vhQttnRD1U49-vpH9vgctIJcsdk1pRgqyaIcgqjSP-jbUv1IybXurvmm-rpvChtzilqra5LA0RvBXvdwoZUqCk8qgQWydvAEo71yD8kLEwZg4wfRgiwoWbMTEA2tqR9xqFf4C_QVoCVM4t8ESvs6qDAQ38lcUzp5uQkZuEPckLaIQpqPehgxZhVjHSMbKI0fEMyxVsiXpMfOnlhGkHw_6X&cce=2&category=acrcp_v1_32&sig=AOD64_2TCNSpjxbgzEGuKaYGLzK9uLN4bw&nis=4&adurl
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Hotels.com,否,308,,329,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwjoxrf55cKWAxV0EK0GHYWPCGcYACICCAEQBhoCcHY&co=1&ase=2&gclid=EAIaIQobChMI6Ma3-eXClgMVdBCtBh2FjwhnEAoYAyABEgI_NPD_BwE&cid=CAASygHkaO1p-rbI52s8vF2Jg4Z6HAu7u08eChJWMH5eaSqy5DtzzHV1IFwp64vhQttnRD1U49-vpH9vgctIJcsdk1pRgqyaIcgqjSP-jbUv1IybXurvmm-rpvChtzilqra5LA0RvBXvdwoZUqCk8qgQWydvAEo71yD8kLEwZg4wfRgiwoWbMTEA2tqR9xqFf4C_QVoCVM4t8ESvs6qDAQ38lcUzp5uQkZuEPckLaIQpqPehgxZhVjHSMbKI0fEMyxVsiXpMfOnlhGkHw_6X&cce=2&category=acrcp_v1_32&sig=AOD64_2C-gCIv7DcJoDnlbNvIKhC7BupUw&nis=4&adurl
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Evendo,否,248,,265,USD,,"https://www.google.com/travel/lodging/clk?pc=AA80OswUTytgFxFX3c_OAYycqwLw0kjfG-LVaUSjEDOLCQOu7iIribBT0h9riwi6R_pQ7umG8Fv1gk2OIi9Q10wAT-51O-l_Cp2H8E53_JBUeZApEBiVGqKMLcT9Pmobt1GxiRU_sNOWBd95ay9vq1ML9p7cQGnMz8_xGO1Q88Oi7jw-XRzkOX1-ntBPXbLap9GaJg&pcurl=https://evendo.com/stays/sindhorn-kempinski-hotel-bangkok/00049337?check_in%3D2026-09-30%26check_out%3D2026-10-01%26who%3D%255B%257B%2522adults%2522:2,%2522children%2522:%255B%255D%257D%255D%26currency%3DUSD%26language%3Dzh%26country%3DUS%26utm_source%3Dgoogle%26utm_medium%3Dgooglehotels%26utm_campaign%3Dmapresults%26pdtax%3D39.83%26pdtotal%3D264.84%26prid%3D&s=AD1XQnkVJkieHZVlFxD5TeuekK0D"
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Vio.com,否,270,,289,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osx3jGfZNaFYFnwPh-j8Rx0nQLVdgyrWbFthNy4OG05S0xSEaNDSERHEiCGAAhxTsv0gOm-Fg9GmJF1Ks5qT7t7dP48t4u6ulyXEXw8tURc4l7qp6wbFCehN3OMyZzpXcP0NhY-FEuyc7QH17YQR-zzIDYHcOG2jVE_UQvtf2ZqJrglOKyTrkRY1&pcurl=https://deals.vio.com/?sig%3D73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233%26turl%3Dhttps%253A%252F%252Fwww.vio.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-30%2526checkOut%253D2026-10-01%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D6613020%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D289.00%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D6613020%252526day%25253D30%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D289.00%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DOIOr36mf2pBdswWCCg8IgdMBGOMOIgNVU0RSATISGhX2-24UGgs4bXpoVEtVTVdqOCgCMO7gxNQG&s=AD1XQnkQbT1Ft7gaC-G2IEs09CfJ
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Clicktrip.com,否,270,,289,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OszgIEK6bv23yhHk4YotA-xze6lqR3N69BYgPh2ubEsuVqe4nbLicByVoJOI_EzKiSw-stQn3CcYJGF6QRPafJIpZGr_wIX9FhfYEBQ340pZ9aGz00sRxO_EZ0xpG1ZLPkO0goS-RW57uSNmpB2bRNG4ihTRJhkm7dh3deEEh6oYixDUrL7H9ExXF3dXk040yLYpdqdVUMM&pcurl=https://clicktrip.com/hotels/details/9X5tOj7jHQnP4w7Ls4wDSnhsQqMKL8LWd3eEo3muolCbS9h99wK-lWa5zKoh-NU0JB3uUPsI1YY8Kc_LZvj6_T8dmM7g_02l2AzLVfxRZm4HCOKRIVbMNK7jVHG7EJ8g0?locale%3Dzh%26currency%3DUSD%26pos%3DUS%26date_type%3Ddefault%26taf%3Dsh-4YdYKZx55HcOF-ul0V_G0PgjnT-OXWifXISEOzjNAe75DTwbu_0_6QXspBCxy0%26verification%3Dfalse%26clk_src%3D%26utm_source%3Dgha%26rate_rule_id%3D&s=AD1XQnmmffI3eaEoEuzm2lBmYF6_
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,goseek.com,否,270,,289,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxFvewYBxsa_Fb_47Rc1rz1EQOuaa9wWBNeb6udhgwI7GvXJzX9VJBwshOUS0Gryjnwkvy90jVAJep-hr6YzFCw9ZFoDHa0x52D6NBrDwwFZ-5HClzJyeyBE61yRJRk9tGPFgHrv7Nv3GrhDQS2-BrZuCoxw90lRenpdKhKljaVBeVIFVIh1ra17NVktMr2kA&pcurl=https://deals.goseek.com/?sig%3D34c47a49c3e8320dca5a5dda0da2a460c1bc23afde972e2894a4ff0b6052fb53383131303836353931%26turl%3Dhttps%253A%252F%252Fwww.goseek.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-30%2526checkOut%253D2026-10-01%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D6613020%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D289.00%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D6613020%252526day%25253D30%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D289.00%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DmtFUWOYiHZFdswWCCg8IgdMBGOMOIgNVU0RSATISGhX2-24UGgtMd1hqay1HZHdyZygDMN3IxNQG&s=AD1XQnnu1irEP5VZ-uBqKuY2PvD_
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,dealbase.com,否,270,,289,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyUwF1IjPDy1Bx_IvWd1GzJnOX-Ry1P-IN7jKMVcbgoMlqQ7ALiCoPQ6EYJ6yokwdYb_Brrq_vUHMzO-zVkUHZp7qTezC-Uz1hfGcOeUvo_RxF8pFAALOw8sEg6tgtRVChBuGGlUWZXT1XlLdFLksbRXu392PhCJAQqctO4sfI4aSMBSl1t8NClUjOdFC2SyrUBPQ&pcurl=https://deals.dealbase.com/?sig%3Dd24b78db5ff27b2a7633c125e8c1eb65fcdd29bfbe8d2468da3702f8e475011131373338383435313339%26turl%3Dhttps%253A%252F%252Fwww.dealbase.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-30%2526checkOut%253D2026-10-01%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D6613020%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D289.00%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D6613020%252526day%25253D30%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D289.00%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DRznWq0I1ZyFdswWCCg8IgdMBGOMOIgNVU0RSATISGhX2-24UGgstd3IyeS1zS0tJRSgCMMvpxNQG&s=AD1XQnnMZdMJhDwS7oMFeD0eMM_z
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Etrip.net,否,270,,289,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osywh2zn_PCVCFHfdQRNdDsnpMRiUnN_73Mu1-_ldjnNpza0gtyFKthJCHSxtsiHZKQ6ZNVLKgAU7I3wUbTchxX2Z2UFob0YQrRI2sGS4PccOYRGRwtOovsfAN6-ZQpe7FQcEZACi5wYtU4Rht0USgrXAK4GQ_z4q5UAv_lTIRNOfDf49Wc&pcurl=https://deals.etrip.net/?sig%3De9cc68956712e1e5d60f579a67e54afadd83f5d631dc9782cc50d47864de2f2c2d32303330363031313335%26turl%3Dhttps%253A%252F%252Fsearch.etrip.net%252FHotel%252FSearch%253FcheckIn%253D2026-09-30%2526checkOut%253D2026-10-01%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D6613020%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D289.00%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D6613020%252526day%25253D30%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D289.00%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DOIOr36mf2pBdswWCCg8IgdMBGOMOIgNVU0RSATISGhX2-24UGgs4bXpoVEtVTVdqOCgCMO7gxNQG&s=AD1XQnmcaC92SzIRn1dSokYviCOz
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Agoda,否,307,,328,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxafEDV4bSzrptyEdoOKLKAJLXdYkHB2I0UDIr0nJbIXtrca_LTzpqKpMGM80KNgnTyEOidOPjNq9i5zcRCyMPPuO9gNMNBskVkqk2hGpBsIl48MB5lFlnkd1F6qYerPcLYeJ1qIoGYsfABBzK1_BSex7vzuQS9kh_5PKmTmNeL5GwgiRnWaWMgZJSWYA&pcurl=https://www.agoda.com/zh-zh/partners/partnersearch.aspx?site_id%3D1917614%26CkInDay%3D30%26CkInMonth%3D09%26CkInYear%3D2026%26CkOutDay%3D01%26campaignid%3D%26CkOutMonth%3D10%26CkOutYear%3D2026%26SearchDateType%3Ddefault%26NumberOfAdults%3D2%26LT%3D33%26NumberOfChildren%3D0%26childages%3D%26NumberOfRooms%3D1%26gsite%3Dmapresults%26los%3D1%26PartnerCurrency%3DTHB%26hid%3D11027646%26RoomID%3D130862059%26masterRoomId%3D130862059%26PriceTotal%3D328.44%26PriceTax%3D49.38%26PriceFee%3D27.91%26RatePlan%3Dcc601bc2-bedf-e1e2-4f5f-d7ed3eceb3c7%26UserCountry%3DUS%26Currency%3DUSD%26UserDevice%3Ddesktop%26Verif%3Dfalse%26rr%3Drow_desktop%26audience_list%3D%26mcid%3D27912%26booking_source%3Dcpc%26adType%3D0%26mpt%3DY1NndmVPQ01VZEthYjhuSG1xUlUrWnVqUXBSOE1BTDFkRE9PcUJETitrcFZsWnJwdFBoeUR6SUV3Ui85YVN0akgyb0pqR216a0h6Qg%26original_rr%3D%26gaClickSrc%3D%26clickType%3Dhotel%26lang%3Dzh%26pkgId%3DNoBreakfast_NoDinner_true&s=AD1XQnn63Sl7vvRl6oZEVmfjU3JY
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Bookhotel.direct,否,267,,314,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsySHuSjS0xNH4J7lpdC7MUKoAmhuqsc6Ymwfrp2WCeAu1U0xS5G6a3dakHNrE7TUp7r9MbV212mVrufbESwzP2O5A895J2qPYUga9vMR1bwX7AqN8rc3fnKO84ssUJB9vVRbtDZPNNty7RXeRs1pj68DX5IOTFN-xMNcwzZjSa2cjg4XH72-_1O1As&pcurl=https://always.bookhotel.direct/566764/?checkin%3D2026-09-30%26checkout%3D2026-10-01%26nb_adult%3D2%26nb_child%3D0%26campaign%3Dmapresults%26tracker_id%3D%26device%3Ddesktop%26currency_code%3DUSD&s=AD1XQnlgXerlDmGiLa7QyvPPAiz-
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Expedia.co.th,否,308,,329,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OswCXFWqbtbIYjvqhltUInd_-UwrIO0CH549rsHGV-4vMV8pKQMpiDpAtUN0jCbX_5LVSkC_G7FknGLTLEX8sSHBq3hZlX1OoaAOikeq0bxWko1iW8R0udU87MhG9lcmD0JhjbGsclN9g8WUxlst8q8q7vqFabxiUsveqiarCXdwv72ixxFHTRykaWI8reLs&pcurl=https://www.expedia.co.th/Hotel-Search?selected%3D44984860%26startDate%3D2026-09-30%26endDate%3D2026-10-01%26MDPCID%3DUS.META.HPA.HOTEL-ORGANIC-desktop.HOTEL%26MDPDTL%3DHTL.44984860.20260930.20261001.DDT.33.CID..AUDID..RRID.bex_us_desktop%26adults%3D2%26children%3D%26mctc%3D10%26ct%3Dhotel%26mpg%3DUSD%26mpf%3D329.39%26mpj%3D49.53%26mpr%3D27.98%26mpl%3DUSD%26exp_pg%3Dgoogle%26langid%3Dzh%26ad%3D2%26tp%3D%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_term%3D44984860%26utm_content%3Dmapresults%26utm_campaign%3DHotelAds%26rateplanid%3D395668266%26mpm%3D24%26mpn%3D220955408%26mpo%3DEC%26mpp%3D1&s=AD1XQnnP-CHCQWiRUKykf5wGZD9p
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,Trip.com,否,309,,329,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osy6wx0fIinzVqeww40mi0bD1zMAyUnlNeBOvJ49MCeDHQAtqeQri7UX_gxiTsaiHZF3yLQL-OJPtI6TfIoT-cSHMGDax91oHsZePS-DiKhAtr8vJwXSOdAa8Rb92-qqjNI5JrSDhLxYK6p5mHhxAQrM2XjN0l4DloTpz_Ni7CGzuh7RjJg&pcurl=https://us.trip.com/hotels/redirect?hotelid%3D52752206%26city%3D359%26shoppingid%3DMFPHVxvRSTGJ%26adult%3D2%26children%3D0%26ages%3D%26checkin%3D2026-09-30%26checkout%3D2026-10-01%26curr%3DUSD%26Allianceid%3D15214%26Sid%3D1209572%26prid%3DLANG_US%26trip_sub1%3D30_09_2026_1_mapresults_52752206_US_desktop_default___0_0-LANG_US-landing%26hpaopts%3Dstand%5BH4sIAAAAAAAA_-Ny5GKSYBJi4mCUMuc4-nb5D1YhRiODbkaLJZIBHDMYz92bLLmDkeki4_XFBbZc5YUODxnTQKCvxOEF44s5M8oXsDBK8fi6BXiEVZQFBYe4eykwavx-deQKmwdjEJuhs6mpsUWUDBdziIeTYNnRng_fFE7ZSzGHBrsoBmbPKp_zSMohiTU1Tzc0OKNXrIuRyYNxFSM7F7OBkaEA0ydGfmRz442MAFkSsc-sAAAA%5Dfgt%5B1%5D%26br%3D328.89%26tf%3D49.45%26display%3Dexavg%26locale%3Den_us%26crn%3D1%26roomid%3D1594488517%26allianceid%3D15214%26sid%3D1209572&s=AD1XQnlaC5ZGsYEkrtNEg1yV6YUb
ChIJKdgidjmf4jAR-S3Fl6KOxAY,曼谷辛顿凯宾斯基酒店,2026-09-30,2026-10-01,2,KAYAK.com,否,312,,329,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyF3vk06e_t0AbhAwG8Po6lI3OAw4WWf5QGm9kRZzZOnSVLG51rpfKDMVuswypXjleuNbUOa7EYJbsZ16g3a850-H-RtTdIapSWjxlT489sBjAFASp3Rch09PWsgS97EzHbnUYOIhlOXRocN-HRJchOR1d_Rxm1ZybisR5gi0RCD7sYt0yNr6R63g&pcurl=https://www.kayak.com/semi/ha/hotel_ads/1070127983/en.html?utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_term%3D1070127983%26adType%3D0%26utm_content%3Dmapresults%26utm_campaign%3DHotelAds%26ci%3D2026-09-30%26co%3D2026-10-01%26gs%3Dmapresults%26l%3D1%26pc%3DUSD%26rid%3D%26pdtax%3D49.53%26pdtotal%3D329.33%26rpid%3D%26uc%3DUS%26ucuc%3DUSD%26d%3Ddesktop%26lc%3Dzh%26v%3Dfalse%26rrid%3DUFJJQ0VMSU5FQ09SRQ%26k_pc%3D~UFJJQ0VMSU5FQ09SRQ%26k_rt%3D%26k_sid%3D1GBEDsgTDn%26k_kct%3D1787898488%26k_gct%3D1787900688%26g%3D2%26r%3D1%26ac%3D2%26k_cc%3Dus%26dt%3Ddefault%26cmpid%3D%26cmptrack%3D&s=AD1XQnm-5AmMWbxU5DRtDlf9Ym7S
